"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2018-45",2018-11-05,2018-11-11,"Liguria",7,44,9,16,35,22403,"1.56",0,"0",4,"1.7",22,"1.71",9,"1.42"
"2018-45",2018-11-05,2018-11-11,"Emilia Romagna",8,44,11,34,101,45880,"2.2",14,"5.31",10,"1.46",68,"2.67",9,"0.83"
"2018-45",2018-11-05,2018-11-11,"Tuscany",9,44,11,36,104,47243,"2.2",21,"14.86",14,"3.69",60,"2.06",9,"0.7"
"2018-45",2018-11-05,2018-11-11,"Umbria",10,43,12,3,4,3182,"1.26",2,"4.42",2,"1.69",0,"0",0,"0"
"2018-45",2018-11-05,2018-11-11,"Marche",11,44,14,7,5,6765,"0.74",1,"0.68",2,"0.69",1,"0.63",1,"1.21"
"2018-45",2018-11-05,2018-11-11,"Lazio",12,42,12,98,138,125585,"1.1",11,"2.38",10,"0.82",93,"1.17",24,"0.83"
"2018-45",2018-11-05,2018-11-11,"Abruzzo",13,42,13,31,107,37896,"2.82",6,"3.22",6,"1.5",73,"3.15",22,"2.48"
"2018-45",2018-11-05,2018-11-11,"Molise",14,42,15,1,3,1478,"2.03",0,"0",0,"0",3,"2.67",0,"0"
"2018-45",2018-11-05,2018-11-11,"Campania",15,41,14,12,19,15002,"1.27",3,"2.7",1,"0.4",14,"1.52",1,"0.46"
"2018-45",2018-11-05,2018-11-11,"Apulia",16,41,17,88,112,115643,"0.97",17,"4.11",17,"1.43",63,"0.84",15,"0.6"
"2018-45",2018-11-05,2018-11-11,"Basilicata",17,41,16,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2018-45",2018-11-05,2018-11-11,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2018-45",2018-11-05,2018-11-11,"Sicily",19,38,13,78,248,100393,"2.47",5,"3.93",15,"3.28",151,"2.19",77,"3"
"2018-45",2018-11-05,2018-11-11,"Sardinia",20,39,9,12,5,14555,"0.34",0,"0",0,"0",4,"0.52",1,"0.31"
"2018-46",2018-11-12,2018-11-18,"Piedmont",1,45,8,28,143,39632,"3.61",34,"23.78",23,"5.92",74,"3.08",12,"1.17"
"2018-46",2018-11-12,2018-11-18,"Aosta Valley",2,46,7,2,0,2185,"0",0,"0",0,"0",0,"0",0,"0"
"2018-46",2018-11-12,2018-11-18,"Lombardy",3,45,9,91,254,122460,"2.07",37,"4",37,"1.75",155,"2.35",25,"0.95"
"2018-46",2018-11-12,2018-11-18,"AP Bolzano",21,46,11,6,5,9207,"0.54",3,"6.98",1,"1.27",1,"0.17",0,"0"
"2018-46",2018-11-12,2018-11-18,"AP Trento",22,46,11,11,35,14755,"2.37",16,"13.96",9,"3.03",8,"1.07",2,"0.64"
"2018-46",2018-11-12,2018-11-18,"Veneto",5,45,12,85,89,111949,"0.8",0,"0",1,"0.07",73,"1.11",15,"0.56"
"2018-46",2018-11-12,2018-11-18,"Friuli-Venezia Giulia",6,46,14,12,35,15955,"2.19",0,"0",3,"0.88",31,"4.09",1,"0.25"
"2018-46",2018-11-12,2018-11-18,"Liguria",7,44,9,18,47,24194,"1.94",2,"2.46",2,"0.83",32,"2.28",11,"1.58"
"2018-46",2018-11-12,2018-11-18,"Emilia Romagna",8,44,11,51,106,67155,"1.58",15,"3.84",10,"1.03",66,"1.77",15,"0.92"
"2018-46",2018-11-12,2018-11-18,"Tuscany",9,44,11,35,117,44591,"2.62",24,"15.12",16,"3.98",67,"2.47",10,"0.84"
"2018-46",2018-11-12,2018-11-18,"Umbria",10,43,12,3,9,3182,"2.83",4,"8.83",5,"4.23",0,"0",0,"0"
"2018-46",2018-11-12,2018-11-18,"Marche",11,44,14,9,8,9864,"0.81",1,"0.67",1,"0.32",5,"1.38",1,"0.62"
"2018-46",2018-11-12,2018-11-18,"Lazio",12,42,12,95,187,121438,"1.54",5,"1.09",13,"1.06",137,"1.79",32,"1.15"
"2018-46",2018-11-12,2018-11-18,"Abruzzo",13,42,13,29,140,33871,"4.13",13,"6.03",16,"3.94",87,"4.35",24,"3.14"
"2018-46",2018-11-12,2018-11-18,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2018-46",2018-11-12,2018-11-18,"Campania",15,41,14,15,22,19091,"1.15",4,"2.15",4,"1.1",14,"1.29",0,"0"
"2018-46",2018-11-12,2018-11-18,"Apulia",16,41,17,82,141,107139,"1.32",27,"7.09",25,"2.43",76,"1.09",13,"0.56"
"2018-46",2018-11-12,2018-11-18,"Basilicata",17,41,16,9,1,11061,"0.09",0,"0",0,"0",1,"0.15",0,"0"
"2018-46",2018-11-12,2018-11-18,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2018-46",2018-11-12,2018-11-18,"Sicily",19,38,13,74,261,95659,"2.73",4,"2.07",16,"2.85",174,"2.71",67,"2.79"
"2018-46",2018-11-12,2018-11-18,"Sardinia",20,39,9,9,5,9849,"0.51",0,"0",0,"0",3,"0.8",2,"1.29"
"2018-47",2018-11-19,2018-11-25,"Piedmont",1,45,8,37,170,52278,"3.25",20,"17.27",31,"9.11",107,"3.21",12,"0.83"
"2018-47",2018-11-19,2018-11-25,"Aosta Valley",2,46,7,3,7,3290,"2.13",4,"6.8",3,"2.29",0,"0",0,"0"
"2018-47",2018-11-19,2018-11-25,"Lombardy",3,45,9,87,319,115801,"2.75",45,"4.86",40,"1.86",196,"3.24",38,"1.55"
"2018-47",2018-11-19,2018-11-25,"AP Bolzano",21,46,11,5,13,7989,"1.63",4,"9.3",4,"5.59",5,"1",0,"0"
"2018-47",2018-11-19,2018-11-25,"AP Trento",22,46,11,8,50,10056,"4.97",30,"24.06",9,"3.18",11,"2.63",0,"0"
"2018-47",2018-11-19,2018-11-25,"Veneto",5,45,12,79,105,104009,"1.01",1,"0.21",4,"0.31",83,"1.36",17,"0.67"
"2018-47",2018-11-19,2018-11-25,"Friuli-Venezia Giulia",6,46,14,15,51,20250,"2.52",1,"0.61",1,"0.26",42,"4.41",7,"1.35"
"2018-47",2018-11-19,2018-11-25,"Liguria",7,44,9,21,86,27560,"3.12",14,"8.92",10,"2.94",48,"3.21",14,"1.83"
"2018-47",2018-11-19,2018-11-25,"Emilia Romagna",8,44,11,48,156,63042,"2.47",31,"7.6",25,"2.58",92,"2.66",8,"0.55"
"2018-47",2018-11-19,2018-11-25,"Tuscany",9,44,11,32,145,40591,"3.57",23,"16.28",14,"3.71",88,"3.61",20,"1.82"
"2018-47",2018-11-19,2018-11-25,"Umbria",10,43,12,5,13,5624,"2.31",5,"6.74",8,"4.22",0,"0",0,"0"
"2018-47",2018-11-19,2018-11-25,"Marche",11,44,14,14,31,18213,"1.7",4,"5.01",4,"1.66",18,"1.68",5,"1.17"
"2018-47",2018-11-19,2018-11-25,"Lazio",12,42,12,101,242,129469,"1.87",9,"1.85",14,"1.07",184,"2.24",35,"1.18"
"2018-47",2018-11-19,2018-11-25,"Abruzzo",13,42,13,36,162,39861,"4.06",7,"2.13",23,"3.43",108,"5.03",24,"2.85"
"2018-47",2018-11-19,2018-11-25,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2018-47",2018-11-19,2018-11-25,"Campania",15,41,14,13,13,15749,"0.83",2,"1.3",2,"0.69",9,"0.98",0,"0"
"2018-47",2018-11-19,2018-11-25,"Apulia",16,41,17,95,143,125000,"1.14",20,"4.43",26,"2.34",81,"0.99",16,"0.58"
"2018-47",2018-11-19,2018-11-25,"Basilicata",17,41,16,5,0,6233,"0",0,"0",0,"0",0,"0",0,"0"
"2018-47",2018-11-19,2018-11-25,"Calabria",18,39,17,8,6,8722,"0.69",1,"0.65",1,"0.35",4,"1.24",0,"0"
"2018-47",2018-11-19,2018-11-25,"Sicily",19,38,13,76,341,98118,"3.48",4,"2.55",22,"4.29",247,"3.74",68,"2.67"
"2018-47",2018-11-19,2018-11-25,"Sardinia",20,39,9,8,4,9047,"0.44",0,"0",0,"0",4,"1.11",0,"0"
"2018-48",2018-11-26,2018-12-02,"Piedmont",1,45,8,31,167,42611,"3.92",46,"29.81",27,"6.17",79,"3.09",15,"1.35"
"2018-48",2018-11-26,2018-12-02,"Aosta Valley",2,46,7,4,9,5472,"1.64",3,"8.85",3,"5.11",2,"0.64",1,"0.7"
"2018-48",2018-11-26,2018-12-02,"Lombardy",3,45,9,86,419,116125,"3.61",56,"6.11",66,"3.26",256,"4.11",41,"1.68"
"2018-48",2018-11-26,2018-12-02,"AP Bolzano",21,46,11,6,11,9207,"1.19",3,"6.98",3,"3.81",5,"0.85",0,"0"
"2018-48",2018-11-26,2018-12-02,"AP Trento",22,46,11,10,67,13201,"5.08",28,"22.45",17,"5.94",22,"3.43",0,"0"
"2018-48",2018-11-26,2018-12-02,"Veneto",5,45,12,72,104,95255,"1.09",3,"0.75",2,"0.17",84,"1.48",15,"0.66"
"2018-48",2018-11-26,2018-12-02,"Friuli-Venezia Giulia",6,46,14,13,32,16948,"1.89",0,"0",1,"0.26",27,"3.63",4,"0.95"
"2018-48",2018-11-26,2018-12-02,"Liguria",7,44,9,19,67,24718,"2.71",10,"8.36",5,"1.74",43,"3.19",9,"1.26"
"2018-48",2018-11-26,2018-12-02,"Emilia Romagna",8,44,11,53,138,68950,"2",48,"9.3",20,"1.57",64,"1.83",6,"0.37"
"2018-48",2018-11-26,2018-12-02,"Tuscany",9,44,11,33,148,41911,"3.53",25,"12.32",19,"3.67",88,"3.61",16,"1.55"
"2018-48",2018-11-26,2018-12-02,"Umbria",10,43,12,3,11,3182,"3.46",5,"11.04",6,"5.07",0,"0",0,"0"
"2018-48",2018-11-26,2018-12-02,"Marche",11,44,14,12,21,13141,"1.6",4,"1.88",5,"1.16",10,"2.11",2,"1.01"
"2018-48",2018-11-26,2018-12-02,"Lazio",12,42,12,95,240,121930,"1.97",13,"2.67",20,"1.56",177,"2.31",30,"1.09"
"2018-48",2018-11-26,2018-12-02,"Abruzzo",13,42,13,32,166,37133,"4.47",17,"5.28",25,"3.79",100,"5.03",24,"3.23"
"2018-48",2018-11-26,2018-12-02,"Molise",14,42,15,5,13,5139,"2.53",0,"0",1,"1.11",6,"2.22",6,"6.24"
"2018-48",2018-11-26,2018-12-02,"Campania",15,41,14,24,91,30232,"3.01",13,"4.51",29,"5.19",42,"2.47",7,"1.46"
"2018-48",2018-11-26,2018-12-02,"Apulia",16,41,17,72,113,93245,"1.21",20,"5.85",26,"2.81",58,"0.97",9,"0.43"
"2018-48",2018-11-26,2018-12-02,"Basilicata",17,41,16,4,0,4696,"0",0,"0",0,"0",0,"0",0,"0"
"2018-48",2018-11-26,2018-12-02,"Calabria",18,39,17,5,27,5148,"5.24",20,"17.45",5,"2.3",2,"1.38",0,"0"
"2018-48",2018-11-26,2018-12-02,"Sicily",19,38,13,67,269,86306,"3.12",2,"1.61",17,"3.84",193,"3.28",57,"2.61"
"2018-48",2018-11-26,2018-12-02,"Sardinia",20,39,9,6,1,5975,"0.17",0,"0",0,"0",1,"0.53",0,"0"
"2018-49",2018-12-03,2018-12-09,"Piedmont",1,45,8,32,141,44138,"3.19",14,"12.16",9,"2.39",90,"3.25",28,"2.42"
"2018-49",2018-12-03,2018-12-09,"Aosta Valley",2,46,7,4,12,5326,"2.25",2,"5.9",5,"9.24",3,"0.98",2,"1.44"
"2018-49",2018-12-03,2018-12-09,"Lombardy",3,45,9,86,424,116052,"3.65",82,"8.79",87,"4.01",215,"3.55",40,"1.64"
"2018-49",2018-12-03,2018-12-09,"AP Bolzano",21,46,11,6,20,9207,"2.17",6,"13.95",3,"3.81",11,"1.87",0,"0"
"2018-49",2018-12-03,2018-12-09,"AP Trento",22,46,11,11,73,14104,"5.18",28,"19.09",20,"5.69",22,"3.4",3,"1.14"
"2018-49",2018-12-03,2018-12-09,"Veneto",5,45,12,99,174,129837,"1.34",9,"1.44",16,"0.91",131,"1.74",18,"0.59"
"2018-49",2018-12-03,2018-12-09,"Friuli-Venezia Giulia",6,46,14,14,32,18119,"1.77",1,"0.54",3,"0.68",26,"3.38",2,"0.48"
"2018-49",2018-12-03,2018-12-09,"Liguria",7,44,9,18,77,25187,"3.06",3,"6.02",1,"0.56",55,"3.62",18,"2.33"
"2018-49",2018-12-03,2018-12-09,"Emilia Romagna",8,44,11,51,198,64931,"3.05",41,"8.55",40,"3.23",102,"3.09",15,"1.02"
"2018-49",2018-12-03,2018-12-09,"Tuscany",9,44,11,35,137,44826,"3.06",29,"16.75",24,"5.32",70,"2.64",14,"1.16"
"2018-49",2018-12-03,2018-12-09,"Umbria",10,43,12,4,15,4446,"3.37",9,"19.87",6,"5.04",0,"0",0,"0"
"2018-49",2018-12-03,2018-12-09,"Marche",11,44,14,12,46,15308,"3",9,"6.14",12,"3.17",24,"3.24",1,"0.38"
"2018-49",2018-12-03,2018-12-09,"Lazio",12,42,12,99,334,125707,"2.66",29,"5.56",31,"2.29",239,"3.05",35,"1.23"
"2018-49",2018-12-03,2018-12-09,"Abruzzo",13,42,13,32,206,36205,"5.69",35,"12.76",35,"6.18",110,"5.54",26,"3.28"
"2018-49",2018-12-03,2018-12-09,"Molise",14,42,15,3,14,3059,"4.58",0,"0",2,"4.38",9,"5.06",3,"4.61"
"2018-49",2018-12-03,2018-12-09,"Campania",15,41,14,39,138,48735,"2.83",21,"3.97",41,"4.22",65,"2.5",11,"1.42"
"2018-49",2018-12-03,2018-12-09,"Apulia",16,41,17,80,156,107726,"1.45",20,"7.77",19,"2.34",101,"1.39",16,"0.65"
"2018-49",2018-12-03,2018-12-09,"Basilicata",17,41,16,5,1,6208,"0.16",0,"0",0,"0",0,"0",1,"0.77"
"2018-49",2018-12-03,2018-12-09,"Calabria",18,39,17,3,7,2861,"2.45",2,"4.55",5,"4.94",0,"0",0,"0"
"2018-49",2018-12-03,2018-12-09,"Sicily",19,38,13,75,370,96853,"3.82",4,"2.55",21,"4.17",254,"3.85",91,"3.75"
"2018-49",2018-12-03,2018-12-09,"Sardinia",20,39,9,8,0,8772,"0",0,"0",0,"0",0,"0",0,"0"
"2018-50",2018-12-10,2018-12-16,"Piedmont",1,45,8,32,210,44428,"4.73",64,"34.71",28,"5.82",108,"4.14",10,"0.86"
"2018-50",2018-12-10,2018-12-16,"Aosta Valley",2,46,7,5,13,6513,"2",1,"2.95",2,"3.06",10,"2.55",0,"0"
"2018-50",2018-12-10,2018-12-16,"Lombardy",3,45,9,85,421,117713,"3.58",53,"6.84",51,"2.77",276,"4.21",41,"1.58"
"2018-50",2018-12-10,2018-12-16,"AP Bolzano",21,46,11,7,21,10393,"2.02",6,"6.81",5,"3.36",9,"1.52",1,"0.47"
"2018-50",2018-12-10,2018-12-16,"AP Trento",22,46,11,9,69,11890,"5.8",18,"14.43",25,"8.71",22,"3.95",4,"1.82"
"2018-50",2018-12-10,2018-12-16,"Veneto",5,45,12,78,189,100876,"1.87",11,"2.09",11,"0.76",141,"2.43",26,"1.12"
"2018-50",2018-12-10,2018-12-16,"Friuli-Venezia Giulia",6,46,14,16,38,19462,"1.95",3,"1.32",6,"1.39",27,"3.22",2,"0.45"
"2018-50",2018-12-10,2018-12-16,"Liguria",7,44,9,17,110,22619,"4.86",13,"10.95",17,"5.93",68,"5.49",12,"1.94"
"2018-50",2018-12-10,2018-12-16,"Emilia Romagna",8,44,11,53,209,70356,"2.97",48,"10.28",35,"3.04",105,"2.78",21,"1.28"
"2018-50",2018-12-10,2018-12-16,"Tuscany",9,44,11,34,184,43555,"4.22",30,"21.23",32,"8.38",100,"3.8",22,"1.83"
"2018-50",2018-12-10,2018-12-16,"Umbria",10,43,12,6,16,6728,"2.38",8,"11.16",8,"4.6",0,"0",0,"0"
"2018-50",2018-12-10,2018-12-16,"Marche",11,44,14,15,59,18681,"3.16",10,"6.71",13,"4.2",31,"3.08",5,"1.24"
"2018-50",2018-12-10,2018-12-16,"Lazio",12,42,12,99,429,126162,"3.4",44,"8.44",57,"4.22",281,"3.57",47,"1.64"
"2018-50",2018-12-10,2018-12-16,"Abruzzo",13,42,13,31,183,36893,"4.96",15,"6.57",30,"6.93",107,"4.92",31,"3.63"
"2018-50",2018-12-10,2018-12-16,"Molise",14,42,15,6,5,6441,"0.78",0,"0",1,"1.04",4,"1.11",0,"0"
"2018-50",2018-12-10,2018-12-16,"Campania",15,41,14,16,105,20718,"5.07",11,"5.48",25,"6.94",60,"4.85",9,"3.28"
"2018-50",2018-12-10,2018-12-16,"Apulia",16,41,17,89,248,116396,"2.13",39,"10.33",48,"4.33",129,"1.69",32,"1.27"
"2018-50",2018-12-10,2018-12-16,"Basilicata",17,41,16,4,15,4523,"3.32",2,"4.19",3,"4.79",2,"0.8",8,"8.57"
"2018-50",2018-12-10,2018-12-16,"Calabria",18,39,17,4,35,3446,"10.16",24,"16.71",11,"5.82",0,"0",0,"0"
"2018-50",2018-12-10,2018-12-16,"Sicily",19,38,13,70,476,90987,"5.23",14,"11.65",28,"6.63",313,"5.04",121,"5.16"
"2018-50",2018-12-10,2018-12-16,"Sardinia",20,39,9,10,8,12159,"0.66",0,"0",0,"0",6,"0.98",2,"0.78"
"2018-51",2018-12-17,2018-12-23,"Piedmont",1,45,8,33,194,46711,"4.15",27,"26.01",19,"5.73",126,"4.27",22,"1.71"
"2018-51",2018-12-17,2018-12-23,"Aosta Valley",2,46,7,3,14,3481,"4.02",0,"0",2,"3.94",10,"5.3",2,"2.67"
"2018-51",2018-12-17,2018-12-23,"Lombardy",3,45,9,78,476,106494,"4.47",110,"14.44",86,"4.76",237,"4.13",43,"1.84"
"2018-51",2018-12-17,2018-12-23,"AP Bolzano",21,46,11,6,4,9193,"0.44",0,"0",0,"0",4,"0.69",0,"0"
"2018-51",2018-12-17,2018-12-23,"AP Trento",22,46,11,7,63,8495,"7.42",30,"25.38",24,"8.96",8,"2.44",1,"0.74"
"2018-51",2018-12-17,2018-12-23,"Veneto",5,45,12,72,190,94575,"2.01",25,"6.98",17,"1.51",123,"2.14",25,"1.12"
"2018-51",2018-12-17,2018-12-23,"Friuli-Venezia Giulia",6,46,14,15,41,18112,"2.26",5,"2.2",6,"1.4",25,"3.26",5,"1.29"
"2018-51",2018-12-17,2018-12-23,"Liguria",7,44,9,20,98,27367,"3.58",7,"7.95",10,"4.4",68,"4.23",13,"1.6"
"2018-51",2018-12-17,2018-12-23,"Emilia Romagna",8,44,11,50,209,67794,"3.08",56,"14.97",44,"4.38",99,"2.63",10,"0.61"
"2018-51",2018-12-17,2018-12-23,"Tuscany",9,44,11,36,201,47093,"4.27",45,"26",20,"4.41",116,"4.11",20,"1.59"
"2018-51",2018-12-17,2018-12-23,"Umbria",10,43,12,5,28,5447,"5.14",12,"16.17",14,"7.4",1,"0.53",1,"1.07"
"2018-51",2018-12-17,2018-12-23,"Marche",11,44,14,10,25,12758,"1.96",1,"1.2",4,"1.95",18,"2.56",2,"0.7"
"2018-51",2018-12-17,2018-12-23,"Lazio",12,42,12,100,513,127812,"4.01",68,"13.84",67,"5.17",330,"4.09",48,"1.64"
"2018-51",2018-12-17,2018-12-23,"Abruzzo",13,42,13,29,210,33314,"6.3",39,"12.61",56,"9.4",93,"5.32",22,"3.24"
"2018-51",2018-12-17,2018-12-23,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2018-51",2018-12-17,2018-12-23,"Campania",15,41,14,34,132,40830,"3.23",30,"6.92",25,"2.96",69,"3.22",8,"1.2"
"2018-51",2018-12-17,2018-12-23,"Apulia",16,41,17,63,193,82028,"2.35",20,"6.07",26,"3.12",126,"2.37",21,"1.22"
"2018-51",2018-12-17,2018-12-23,"Basilicata",17,41,16,6,20,7247,"2.76",9,"9.02",7,"3.36",3,"0.96",1,"0.96"
"2018-51",2018-12-17,2018-12-23,"Calabria",18,39,17,4,6,4578,"1.31",1,"1.64",3,"3.13",1,"0.44",1,"1.4"
"2018-51",2018-12-17,2018-12-23,"Sicily",19,38,13,67,486,86252,"5.63",10,"6.38",40,"8.21",335,"5.71",101,"4.77"
"2018-51",2018-12-17,2018-12-23,"Sardinia",20,39,9,5,2,4759,"0.42",2,"1.43",0,"0",0,"0",0,"0"
"2018-52",2018-12-24,2018-12-30,"Piedmont",1,45,8,29,166,41767,"3.97",18,"24.19",18,"7.51",101,"3.72",29,"2.53"
"2018-52",2018-12-24,2018-12-30,"Aosta Valley",2,46,7,2,3,3141,"0.96",0,"0",0,"0",3,"1.46",0,"0"
"2018-52",2018-12-24,2018-12-30,"Lombardy",3,45,9,72,347,99260,"3.5",52,"7.55",59,"3.53",195,"3.62",41,"1.88"
