"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2019-44",2019-10-28,2019-11-03,"Abruzzo",13,42,13,40,91,46181,"1.97",6,"2.86",7,"1.15",57,"2.02",21,"2.15"
"2019-44",2019-10-28,2019-11-03,"Molise",14,42,15,8,11,8258,"1.33",0,"0",0,"0",7,"1.51",4,"1.96"
"2019-44",2019-10-28,2019-11-03,"Campania",15,41,14,18,30,21438,"1.4",6,"2.39",12,"2.47",11,"1.03",1,"0.3"
"2019-44",2019-10-28,2019-11-03,"Apulia",16,41,17,55,60,65147,"0.92",10,"3.24",7,"0.93",30,"0.74",13,"0.91"
"2019-44",2019-10-28,2019-11-03,"Basilicata",17,41,16,7,0,7865,"0",0,"0",0,"0",0,"0",0,"0"
"2019-44",2019-10-28,2019-11-03,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-44",2019-10-28,2019-11-03,"Sicily",19,38,13,75,149,95779,"1.56",0,"0",5,"0.89",105,"1.63",39,"1.62"
"2019-44",2019-10-28,2019-11-03,"Sardinia",20,39,9,2,1,1256,"0.8",0,"0",0,"0",1,"1.12",0,"0"
"2019-45",2019-11-04,2019-11-10,"Piedmont",1,45,8,59,235,77319,"3.04",53,"10.51",41,"4.44",121,"2.74",20,"1.06"
"2019-45",2019-11-04,2019-11-10,"Aosta Valley",2,46,7,2,3,3200,"0.94",0,"0",0,"0",3,"1.29",0,"0"
"2019-45",2019-11-04,2019-11-10,"Lombardy",3,45,9,113,299,146862,"2.04",55,"4.65",36,"1.38",174,"2.24",34,"1.08"
"2019-45",2019-11-04,2019-11-10,"AP Bolzano",21,46,11,5,5,6963,"0.72",3,"3.34",0,"0",2,"0.57",0,"0"
"2019-45",2019-11-04,2019-11-10,"AP Trento",22,46,11,10,12,13989,"0.86",6,"11.21",3,"1.7",3,"0.36",0,"0"
"2019-45",2019-11-04,2019-11-10,"Veneto",5,45,12,74,130,97005,"1.34",5,"1.28",7,"0.62",97,"1.7",21,"0.85"
"2019-45",2019-11-04,2019-11-10,"Friuli-Venezia Giulia",6,46,14,14,27,17257,"1.56",1,"0.47",3,"0.64",19,"2.59",4,"1.29"
"2019-45",2019-11-04,2019-11-10,"Liguria",7,44,9,17,27,20595,"1.31",0,"0",0,"0",27,"2.34",0,"0"
"2019-45",2019-11-04,2019-11-10,"Emilia Romagna",8,44,11,56,158,68014,"2.32",20,"3.77",18,"1.28",104,"3.08",16,"1.08"
"2019-45",2019-11-04,2019-11-10,"Tuscany",9,44,11,37,127,60070,"2.11",22,"10.16",19,"3.16",74,"2.21",12,"0.65"
"2019-45",2019-11-04,2019-11-10,"Umbria",10,43,12,8,1,8369,"0.12",0,"0",0,"0",1,"0.29",0,"0"
"2019-45",2019-11-04,2019-11-10,"Marche",11,44,14,15,24,18263,"1.31",3,"1.79",9,"2.24",12,"1.36",0,"0"
"2019-45",2019-11-04,2019-11-10,"Lazio",12,42,12,99,181,127666,"1.42",8,"1.62",15,"1.17",132,"1.64",26,"0.88"
"2019-45",2019-11-04,2019-11-10,"Abruzzo",13,42,13,45,151,52774,"2.86",11,"4.15",12,"1.6",97,"3.05",31,"2.85"
"2019-45",2019-11-04,2019-11-10,"Molise",14,42,15,8,20,8258,"2.42",0,"0",0,"0",14,"3.01",6,"2.94"
"2019-45",2019-11-04,2019-11-10,"Campania",15,41,14,40,60,52635,"1.14",15,"3.05",12,"1.26",30,"1.05",3,"0.31"
"2019-45",2019-11-04,2019-11-10,"Apulia",16,41,17,92,106,110092,"0.96",11,"2.29",12,"1.02",66,"0.96",17,"0.69"
"2019-45",2019-11-04,2019-11-10,"Basilicata",17,41,16,12,0,14914,"0",0,"0",0,"0",0,"0",0,"0"
"2019-45",2019-11-04,2019-11-10,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-45",2019-11-04,2019-11-10,"Sicily",19,38,13,80,321,100574,"3.19",10,"5.01",16,"2.53",199,"2.96",96,"3.83"
"2019-45",2019-11-04,2019-11-10,"Sardinia",20,39,9,7,0,9214,"0",0,"0",0,"0",0,"0",0,"0"
"2019-46",2019-11-11,2019-11-17,"Piedmont",1,45,8,52,244,70037,"3.48",35,"7.46",33,"4.03",150,"3.72",26,"1.54"
"2019-46",2019-11-11,2019-11-17,"Aosta Valley",2,46,7,5,9,7477,"1.2",0,"0",2,"2.59",6,"1.31",1,"0.58"
"2019-46",2019-11-11,2019-11-17,"Lombardy",3,45,9,100,389,130307,"2.99",66,"6.04",63,"2.63",223,"3.28",37,"1.35"
"2019-46",2019-11-11,2019-11-17,"AP Bolzano",21,46,11,5,9,6963,"1.29",5,"5.57",3,"1.98",1,"0.28",0,"0"
"2019-46",2019-11-11,2019-11-17,"AP Trento",22,46,11,11,41,15308,"2.68",16,"18.96",12,"5.12",11,"1.27",2,"0.58"
"2019-46",2019-11-11,2019-11-17,"Veneto",5,45,12,77,138,100305,"1.38",5,"1.09",6,"0.46",102,"1.76",25,"1.01"
"2019-46",2019-11-11,2019-11-17,"Friuli-Venezia Giulia",6,46,14,13,15,16452,"0.91",0,"0",0,"0",15,"2.05",0,"0"
"2019-46",2019-11-11,2019-11-17,"Liguria",7,44,9,14,27,16494,"1.64",4,"4.94",0,"0",19,"2.15",4,"0.82"
"2019-46",2019-11-11,2019-11-17,"Emilia Romagna",8,44,11,62,217,77522,"2.8",38,"6.65",26,"1.69",139,"3.58",14,"0.8"
"2019-46",2019-11-11,2019-11-17,"Tuscany",9,44,11,38,170,61626,"2.76",27,"10.68",33,"4.87",89,"2.67",21,"1.11"
"2019-46",2019-11-11,2019-11-17,"Umbria",10,43,12,5,6,5298,"1.13",2,"4.65",3,"2.51",1,"0.37",0,"0"
"2019-46",2019-11-11,2019-11-17,"Marche",11,44,14,11,22,11388,"1.93",3,"1.76",3,"0.8",14,"3.35",2,"1.14"
"2019-46",2019-11-11,2019-11-17,"Lazio",12,42,12,94,163,120356,"1.35",9,"1.89",10,"0.79",121,"1.6",23,"0.84"
"2019-46",2019-11-11,2019-11-17,"Abruzzo",13,42,13,44,177,54429,"3.25",17,"7.19",19,"2.57",107,"3.24",34,"2.93"
"2019-46",2019-11-11,2019-11-17,"Molise",14,42,15,9,16,8970,"1.78",0,"0",1,"1.01",12,"2.32",3,"1.36"
"2019-46",2019-11-11,2019-11-17,"Campania",15,41,14,43,153,54189,"2.82",40,"6.62",41,"3.41",54,"2",18,"1.97"
"2019-46",2019-11-11,2019-11-17,"Apulia",16,41,17,83,83,98850,"0.84",10,"2.79",11,"1.15",52,"0.83",10,"0.44"
"2019-46",2019-11-11,2019-11-17,"Basilicata",17,41,16,5,2,6687,"0.3",0,"0",1,"3.29",1,"0.21",0,"0"
"2019-46",2019-11-11,2019-11-17,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-46",2019-11-11,2019-11-17,"Sicily",19,38,13,81,283,102319,"2.77",7,"3.51",16,"2.51",183,"2.68",77,"3"
"2019-46",2019-11-11,2019-11-17,"Sardinia",20,39,9,7,0,8010,"0",0,"0",0,"0",0,"0",0,"0"
"2019-47",2019-11-18,2019-11-24,"Piedmont",1,45,8,49,261,63509,"4.11",50,"9.69",48,"5.24",144,"4.15",19,"1.31"
"2019-47",2019-11-18,2019-11-24,"Aosta Valley",2,46,7,6,10,8930,"1.12",0,"0",1,"1.29",9,"1.59",0,"0"
"2019-47",2019-11-18,2019-11-24,"Lombardy",3,45,9,97,556,126630,"4.39",66,"5.65",73,"2.84",360,"5.62",57,"2.26"
"2019-47",2019-11-18,2019-11-24,"AP Bolzano",21,46,11,6,17,8934,"1.9",5,"11.01",9,"10.33",3,"0.53",0,"0"
"2019-47",2019-11-18,2019-11-24,"AP Trento",22,46,11,10,41,13872,"2.96",9,"10.66",13,"5.59",15,"1.98",4,"1.28"
"2019-47",2019-11-18,2019-11-24,"Veneto",5,45,12,74,129,96321,"1.34",12,"2.8",7,"0.57",98,"1.75",12,"0.5"
"2019-47",2019-11-18,2019-11-24,"Friuli-Venezia Giulia",6,46,14,15,19,18395,"1.03",3,"1.42",1,"0.21",14,"1.75",1,"0.29"
"2019-47",2019-11-18,2019-11-24,"Liguria",7,44,9,15,35,17711,"1.98",3,"3.7",1,"0.51",28,"2.89",3,"0.57"
"2019-47",2019-11-18,2019-11-24,"Emilia Romagna",8,44,11,48,188,61232,"3.07",38,"10.25",19,"2",117,"3.54",14,"0.93"
"2019-47",2019-11-18,2019-11-24,"Tuscany",9,44,11,39,199,64254,"3.1",46,"18.2",32,"4.71",99,"2.82",22,"1.11"
"2019-47",2019-11-18,2019-11-24,"Umbria",10,43,12,6,11,6614,"1.66",4,"9.3",4,"3.27",3,"0.86",0,"0"
"2019-47",2019-11-18,2019-11-24,"Marche",11,44,14,14,34,14168,"2.4",13,"5.03",10,"1.74",9,"2.27",2,"1.07"
"2019-47",2019-11-18,2019-11-24,"Lazio",12,42,12,98,233,126697,"1.84",16,"3.41",19,"1.56",173,"2.15",25,"0.85"
"2019-47",2019-11-18,2019-11-24,"Abruzzo",13,42,13,43,145,50207,"2.89",7,"2.97",17,"2.1",96,"3.23",25,"2.49"
"2019-47",2019-11-18,2019-11-24,"Molise",14,42,15,9,9,8970,"1",0,"0",0,"0",7,"1.35",2,"0.91"
"2019-47",2019-11-18,2019-11-24,"Campania",15,41,14,33,43,42443,"1.01",6,"1.39",5,"0.62",28,"1.19",4,"0.62"
"2019-47",2019-11-18,2019-11-24,"Apulia",16,41,17,88,119,104961,"1.13",18,"4.11",13,"1.19",71,"1.08",17,"0.71"
"2019-47",2019-11-18,2019-11-24,"Basilicata",17,41,16,6,9,7404,"1.22",0,"0",0,"0",8,"1.77",1,"0.57"
"2019-47",2019-11-18,2019-11-24,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-47",2019-11-18,2019-11-24,"Sicily",19,38,13,72,385,92466,"4.16",3,"2.18",20,"4.03",253,"4.04",109,"4.65"
"2019-47",2019-11-18,2019-11-24,"Sardinia",20,39,9,6,3,7193,"0.42",0,"0",0,"0",3,"0.7",0,"0"
"2019-48",2019-11-25,2019-12-01,"Piedmont",1,45,8,45,203,58611,"3.46",58,"10.97",37,"4.01",97,"3.14",11,"0.83"
"2019-48",2019-11-25,2019-12-01,"Aosta Valley",2,46,7,4,11,5610,"1.96",0,"0",1,"17.54",9,"2.27",1,"0.63"
"2019-48",2019-11-25,2019-12-01,"Lombardy",3,45,9,102,408,130585,"3.12",65,"5.05",69,"2.5",232,"3.61",42,"1.63"
"2019-48",2019-11-25,2019-12-01,"AP Bolzano",21,46,11,6,11,8810,"1.25",7,"7.8",4,"2.63",0,"0",0,"0"
"2019-48",2019-11-25,2019-12-01,"AP Trento",22,46,11,9,37,12279,"3.01",13,"15.4",10,"4.4",13,"2.01",1,"0.37"
"2019-48",2019-11-25,2019-12-01,"Veneto",5,45,12,86,134,113945,"1.18",5,"1.12",10,"0.75",100,"1.48",19,"0.67"
"2019-48",2019-11-25,2019-12-01,"Friuli-Venezia Giulia",6,46,14,13,33,15857,"2.08",3,"1.81",2,"0.48",24,"3.47",4,"1.27"
"2019-48",2019-11-25,2019-12-01,"Liguria",7,44,9,19,32,23556,"1.36",0,"0",1,"0.52",28,"2.07",3,"0.42"
"2019-48",2019-11-25,2019-12-01,"Emilia Romagna",8,44,11,64,235,79529,"2.95",44,"6.73",39,"2.41",131,"3.33",21,"1.2"
"2019-48",2019-11-25,2019-12-01,"Tuscany",9,44,11,38,177,62633,"2.83",41,"18.76",28,"4.74",89,"2.55",19,"0.97"
"2019-48",2019-11-25,2019-12-01,"Umbria",10,43,12,5,9,5496,"1.64",5,"7.6",3,"1.73",1,"0.43",0,"0"
"2019-48",2019-11-25,2019-12-01,"Marche",11,44,14,17,36,18381,"1.96",9,"3.58",7,"1.22",16,"2.22",4,"1.37"
"2019-48",2019-11-25,2019-12-01,"Lazio",12,42,12,96,279,124722,"2.24",12,"2.98",21,"1.93",212,"2.64",34,"1.16"
"2019-48",2019-11-25,2019-12-01,"Abruzzo",13,42,13,44,201,52496,"3.83",8,"6.48",18,"3.42",144,"4.25",31,"2.56"
"2019-48",2019-11-25,2019-12-01,"Molise",14,42,15,8,10,8110,"1.23",0,"0",0,"0",9,"1.74",1,"0.45"
"2019-48",2019-11-25,2019-12-01,"Campania",15,41,14,54,128,72406,"1.77",24,"4.48",30,"2.82",61,"1.41",13,"1"
"2019-48",2019-11-25,2019-12-01,"Apulia",16,41,17,86,162,100673,"1.61",21,"4.71",22,"2.18",96,"1.51",23,"1.02"
"2019-48",2019-11-25,2019-12-01,"Basilicata",17,41,16,12,16,14770,"1.08",1,"1.17",0,"0",14,"1.6",1,"0.29"
"2019-48",2019-11-25,2019-12-01,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-48",2019-11-25,2019-12-01,"Sicily",19,38,13,78,284,98569,"2.88",3,"1.78",13,"2.28",200,"3.01",68,"2.74"
"2019-48",2019-11-25,2019-12-01,"Sardinia",20,39,9,5,1,6130,"0.16",0,"0",0,"0",1,"0.44",0,"0"
"2019-49",2019-12-02,2019-12-08,"Piedmont",1,45,8,47,221,60879,"3.63",48,"8.95",47,"4.78",100,"3.13",26,"1.89"
"2019-49",2019-12-02,2019-12-08,"Aosta Valley",2,46,7,5,10,7126,"1.4",0,"0",0,"0",6,"1.18",4,"2.06"
"2019-49",2019-12-02,2019-12-08,"Lombardy",3,45,9,95,606,124925,"4.85",81,"6.45",94,"3.55",382,"6.19",49,"2.02"
"2019-49",2019-12-02,2019-12-08,"AP Bolzano",21,46,11,7,17,9998,"1.7",8,"5.93",1,"0.45",8,"1.67",0,"0"
"2019-49",2019-12-02,2019-12-08,"AP Trento",22,46,11,11,70,15038,"4.65",26,"30.81",20,"8.43",21,"2.46",3,"0.91"
"2019-49",2019-12-02,2019-12-08,"Veneto",5,45,12,65,147,84517,"1.74",4,"1.09",10,"0.92",105,"2.11",28,"1.38"
"2019-49",2019-12-02,2019-12-08,"Friuli-Venezia Giulia",6,46,14,13,51,16534,"3.08",3,"2.2",4,"1.25",40,"4.74",4,"1.13"
"2019-49",2019-12-02,2019-12-08,"Liguria",7,44,9,16,41,19378,"2.12",3,"3.7",0,"0",29,"2.66",9,"1.58"
"2019-49",2019-12-02,2019-12-08,"Emilia Romagna",8,44,11,58,247,72893,"3.39",42,"8.97",34,"2.62",149,"3.95",22,"1.26"
"2019-49",2019-12-02,2019-12-08,"Tuscany",9,44,11,39,185,64064,"2.89",46,"20.43",35,"5.79",94,"2.65",10,"0.49"
"2019-49",2019-12-02,2019-12-08,"Umbria",10,43,12,9,22,10597,"2.08",9,"9.66",8,"3.23",4,"0.8",1,"0.46"
"2019-49",2019-12-02,2019-12-08,"Marche",11,44,14,9,35,10409,"3.36",1,"1.04",4,"1.94",27,"4.93",3,"1.57"
"2019-49",2019-12-02,2019-12-08,"Lazio",12,42,12,98,332,125511,"2.65",20,"4.09",34,"2.65",241,"3.06",37,"1.28"
"2019-49",2019-12-02,2019-12-08,"Abruzzo",13,42,13,46,199,54003,"3.68",15,"8.39",27,"4.12",126,"3.73",31,"2.61"
"2019-49",2019-12-02,2019-12-08,"Molise",14,42,15,8,13,8110,"1.6",0,"0",0,"0",12,"2.33",1,"0.45"
"2019-49",2019-12-02,2019-12-08,"Campania",15,41,14,52,135,69293,"1.95",26,"4.33",31,"2.66",66,"1.68",12,"0.98"
"2019-49",2019-12-02,2019-12-08,"Apulia",16,41,17,80,145,97619,"1.49",37,"8.3",16,"1.52",76,"1.26",16,"0.72"
"2019-49",2019-12-02,2019-12-08,"Basilicata",17,41,16,15,25,18785,"1.33",8,"4.98",3,"1.23",12,"1.1",2,"0.52"
"2019-49",2019-12-02,2019-12-08,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-49",2019-12-02,2019-12-08,"Sicily",19,38,13,75,295,94262,"3.13",2,"1",15,"2.49",211,"3.38",67,"2.82"
"2019-49",2019-12-02,2019-12-08,"Sardinia",20,39,9,8,6,8464,"0.71",0,"0",0,"0",6,"1.79",0,"0"
"2019-50",2019-12-09,2019-12-15,"Piedmont",1,45,8,50,314,66508,"4.72",77,"14.29",53,"5.33",158,"4.47",26,"1.64"
"2019-50",2019-12-09,2019-12-15,"Aosta Valley",2,46,7,6,10,8230,"1.22",0,"0",0,"0",9,"1.76",1,"0.52"
"2019-50",2019-12-09,2019-12-15,"Lombardy",3,45,9,94,506,123796,"4.09",98,"8.2",119,"4.72",244,"3.94",45,"1.83"
"2019-50",2019-12-09,2019-12-15,"AP Bolzano",21,46,11,5,15,7622,"1.97",5,"11.21",7,"8.63",3,"0.63",0,"0"
"2019-50",2019-12-09,2019-12-15,"AP Trento",22,46,11,11,72,14716,"4.89",27,"31.99",21,"8.84",23,"2.82",1,"0.3"
"2019-50",2019-12-09,2019-12-15,"Veneto",5,45,12,73,185,95808,"1.93",11,"2.47",21,"1.71",134,"2.43",19,"0.79"
"2019-50",2019-12-09,2019-12-15,"Friuli-Venezia Giulia",6,46,14,16,75,20073,"3.74",16,"7.58",16,"3.36",39,"4.2",4,"1.02"
"2019-50",2019-12-09,2019-12-15,"Liguria",7,44,9,17,45,21316,"2.11",2,"2.47",4,"2.02",31,"2.57",8,"1.23"
"2019-50",2019-12-09,2019-12-15,"Emilia Romagna",8,44,11,57,321,71688,"4.48",84,"15.56",79,"5.3",144,"4.03",14,"0.89"
"2019-50",2019-12-09,2019-12-15,"Tuscany",9,44,11,43,280,71559,"3.91",54,"21.37",43,"6.26",165,"4.1",18,"0.82"
"2019-50",2019-12-09,2019-12-15,"Umbria",10,43,12,6,28,6488,"4.32",12,"12.88",13,"5.35",3,"1.28",0,"0"
"2019-50",2019-12-09,2019-12-15,"Marche",11,44,14,15,92,17807,"5.17",14,"6.82",23,"5.06",50,"6.13",5,"1.64"
"2019-50",2019-12-09,2019-12-15,"Lazio",12,42,12,97,461,124019,"3.72",27,"5.67",46,"3.61",341,"4.38",47,"1.64"
"2019-50",2019-12-09,2019-12-15,"Abruzzo",13,42,13,44,197,52350,"3.76",25,"13.44",17,"2.47",122,"3.82",33,"2.83"
"2019-50",2019-12-09,2019-12-15,"Molise",14,42,15,7,14,7131,"1.96",0,"0",3,"5.56",9,"2",2,"1.05"
"2019-50",2019-12-09,2019-12-15,"Campania",15,41,14,34,101,43141,"2.34",20,"4.9",28,"3.59",50,"2.03",3,"0.45"
"2019-50",2019-12-09,2019-12-15,"Apulia",16,41,17,60,138,73840,"1.87",17,"5.71",22,"3.4",84,"1.77",15,"0.88"
"2019-50",2019-12-09,2019-12-15,"Basilicata",17,41,16,9,26,12058,"2.16",0,"0",0,"0",23,"3.18",3,"1.27"
"2019-50",2019-12-09,2019-12-15,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-50",2019-12-09,2019-12-15,"Sicily",19,38,13,82,368,104396,"3.53",3,"1.78",16,"2.77",256,"3.64",93,"3.49"
"2019-50",2019-12-09,2019-12-15,"Sardinia",20,39,9,5,2,6191,"0.32",0,"0",0,"0",1,"0.46",1,"1.04"
"2019-51",2019-12-16,2019-12-22,"Piedmont",1,45,8,39,195,51114,"3.82",47,"10.58",28,"3.72",95,"3.5",25,"2.08"
"2019-51",2019-12-16,2019-12-22,"Aosta Valley",2,46,7,4,27,5073,"5.32",1,"2.51",4,"5.38",19,"6.96",3,"2.5"
"2019-51",2019-12-16,2019-12-22,"Lombardy",3,45,9,107,762,143716,"5.3",164,"13.47",187,"7.42",356,"4.68",55,"1.82"
"2019-51",2019-12-16,2019-12-22,"AP Bolzano",21,46,11,6,28,8810,"3.18",9,"10.02",13,"8.55",4,"0.84",2,"1.22"
"2019-51",2019-12-16,2019-12-22,"AP Trento",22,46,11,10,56,14116,"3.97",13,"24.3",17,"9.49",23,"2.73",3,"0.89"
"2019-51",2019-12-16,2019-12-22,"Veneto",5,45,12,78,288,102189,"2.82",42,"8.82",75,"5.37",148,"2.49",23,"0.96"
"2019-51",2019-12-16,2019-12-22,"Friuli-Venezia Giulia",6,46,14,12,118,14601,"8.08",31,"14.68",51,"10.85",32,"5.79",4,"1.77"
"2019-51",2019-12-16,2019-12-22,"Liguria",7,44,9,20,48,23775,"2.02",2,"1.74",4,"1.48",38,"2.95",4,"0.57"
"2019-51",2019-12-16,2019-12-22,"Emilia Romagna",8,44,11,50,322,62125,"5.18",76,"15.84",87,"6.55",142,"4.68",17,"1.24"
"2019-51",2019-12-16,2019-12-22,"Tuscany",9,44,11,40,300,66557,"4.51",68,"26.91",54,"7.94",149,"3.99",29,"1.46"
"2019-51",2019-12-16,2019-12-22,"Umbria",10,43,12,8,34,9489,"3.58",11,"15.63",17,"8.86",6,"1.24",0,"0"
"2019-51",2019-12-16,2019-12-22,"Marche",11,44,14,15,108,17386,"6.21",10,"5.74",24,"5.84",57,"6.99",17,"5.04"
"2019-51",2019-12-16,2019-12-22,"Lazio",12,42,12,101,585,130020,"4.5",60,"12.33",91,"7.05",381,"4.64",53,"1.76"
"2019-51",2019-12-16,2019-12-22,"Abruzzo",13,42,13,45,277,53637,"5.16",8,"3.96",35,"5.58",169,"5.05",65,"5.48"
"2019-51",2019-12-16,2019-12-22,"Molise",14,42,15,8,24,8110,"2.96",0,"0",5,"8.98",18,"3.49",1,"0.45"
"2019-51",2019-12-16,2019-12-22,"Campania",15,41,14,21,117,26639,"4.39",19,"8.34",50,"11.43",43,"2.69",5,"1.25"
"2019-51",2019-12-16,2019-12-22,"Apulia",16,41,17,85,235,103288,"2.28",39,"9.03",41,"3.89",128,"1.97",27,"1.14"
"2019-51",2019-12-16,2019-12-22,"Basilicata",17,41,16,8,27,9208,"2.93",6,"5.8",8,"3.47",11,"2.35",2,"1.68"
"2019-51",2019-12-16,2019-12-22,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-51",2019-12-16,2019-12-22,"Sicily",19,38,13,82,370,104938,"3.53",7,"4.74",27,"5.15",259,"3.65",77,"2.83"
"2019-51",2019-12-16,2019-12-22,"Sardinia",20,39,9,4,2,4848,"0.41",0,"0",0,"0",1,"0.5",1,"1.05"
"2019-52",2019-12-23,2019-12-29,"Piedmont",1,45,8,35,177,47485,"3.73",30,"12.42",25,"5.32",97,"3.46",25,"2.03"
"2019-52",2019-12-23,2019-12-29,"Aosta Valley",2,46,7,2,0,2445,"0",0,"0",0,"0",0,"0",0,"0"
"2019-52",2019-12-23,2019-12-29,"Lombardy",3,45,9,74,373,99874,"3.73",62,"8.08",61,"3.42",215,"4.05",35,"1.64"
"2019-52",2019-12-23,2019-12-29,"AP Bolzano",21,46,11,4,2,5781,"0.35",0,"0",0,"0",1,"0.29",1,"0.99"
"2019-52",2019-12-23,2019-12-29,"AP Trento",22,46,11,8,55,9783,"5.62",16,"14.56",13,"4.61",26,"6.19",0,"0"
"2019-52",2019-12-23,2019-12-29,"Veneto",5,45,12,57,131,73766,"1.78",14,"4.69",16,"1.83",87,"1.99",14,"0.76"
"2019-52",2019-12-23,2019-12-29,"Friuli-Venezia Giulia",6,46,14,8,44,10974,"4.01",7,"7.63",6,"2.52",21,"3.82",10,"4.57"
"2019-52",2019-12-23,2019-12-29,"Liguria",7,44,9,16,33,19061,"1.73",0,"0",4,"2.04",19,"1.81",10,"1.72"
"2019-52",2019-12-23,2019-12-29,"Emilia Romagna",8,44,11,50,242,63487,"3.81",59,"14.53",53,"4.48",109,"3.37",21,"1.38"
"2019-52",2019-12-23,2019-12-29,"Tuscany",9,44,11,35,207,59163,"3.5",46,"24.24",27,"5.19",117,"3.51",17,"0.91"
"2019-52",2019-12-23,2019-12-29,"Umbria",10,43,12,8,42,9589,"4.38",11,"16.72",14,"7.91",14,"2.81",3,"1.37"
"2019-52",2019-12-23,2019-12-29,"Marche",11,44,14,16,97,18765,"5.17",13,"5.47",16,"3.09",59,"7.37",9,"2.8"
"2019-52",2019-12-23,2019-12-29,"Lazio",12,42,12,96,593,123522,"4.8",73,"15.36",87,"7.04",378,"4.87",55,"1.91"
"2019-52",2019-12-23,2019-12-29,"Abruzzo",13,42,13,41,235,47278,"4.97",15,"6.03",26,"4.13",153,"5.36",41,"4.12"
"2019-52",2019-12-23,2019-12-29,"Molise",14,42,15,9,21,8970,"2.34",1,"1.68",3,"3.04",16,"3.09",1,"0.45"
"2019-52",2019-12-23,2019-12-29,"Campania",15,41,14,41,324,53505,"6.06",57,"12.1",88,"9.64",163,"5.34",16,"1.75"
"2019-52",2019-12-23,2019-12-29,"Apulia",16,41,17,88,281,107617,"2.61",51,"9.75",50,"4.01",142,"2.14",38,"1.62"
"2019-52",2019-12-23,2019-12-29,"Basilicata",17,41,16,9,51,11266,"4.53",10,"10.52",6,"2.43",34,"5.7",1,"0.53"
"2019-52",2019-12-23,2019-12-29,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2019-52",2019-12-23,2019-12-29,"Sicily",19,38,13,74,345,93075,"3.71",3,"1.81",17,"3.12",248,"3.94",77,"3.35"
"2019-52",2019-12-23,2019-12-29,"Sardinia",20,39,9,7,2,8297,"0.24",0,"0",0,"0",2,"0.62",0,"0"
"2020-01",2019-12-30,2020-01-05,"Piedmont",1,45,8,35,232,46675,"4.97",34,"11.24",25,"3.91",137,"5.28",36,"3.18"
"2020-01",2019-12-30,2020-01-05,"Aosta Valley",2,46,7,6,21,8701,"2.41",0,"0",0,"0",18,"2.89",3,"1.27"
