"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2017-47",2017-11-20,2017-11-26,"Umbria",10,43,12,4,4,5850,"0.68",0,"0",0,"0",3,"0.77",1,"0.54"
"2017-47",2017-11-20,2017-11-26,"Marche",11,44,14,11,32,12750,"2.51",5,"2.89",15,"4.41",10,"1.88",2,"0.87"
"2017-47",2017-11-20,2017-11-26,"Lazio",12,42,12,85,202,111612,"1.81",11,"2.69",19,"1.83",145,"2.03",27,"1.05"
"2017-47",2017-11-20,2017-11-26,"Abruzzo",13,42,13,25,150,31666,"4.74",11,"11.27",24,"8.75",86,"4.16",29,"3.98"
"2017-47",2017-11-20,2017-11-26,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2017-47",2017-11-20,2017-11-26,"Campania",15,41,14,11,25,11536,"2.17",7,"3.53",13,"3.51",5,"1.02",0,"0"
"2017-47",2017-11-20,2017-11-26,"Apulia",16,41,17,71,135,95037,"1.42",15,"4.53",16,"1.97",75,"1.17",29,"1.5"
"2017-47",2017-11-20,2017-11-26,"Basilicata",17,41,16,4,15,5144,"2.92",0,"0",3,"14.49",9,"2.51",3,"2.3"
"2017-47",2017-11-20,2017-11-26,"Calabria",18,39,17,4,22,3902,"5.64",9,"6.67",13,"5.52",0,"0",0,"0"
"2017-47",2017-11-20,2017-11-26,"Sicily",19,38,13,63,212,82119,"2.58",0,"0",10,"3.04",155,"2.69",47,"2.31"
"2017-47",2017-11-20,2017-11-26,"Sardinia",20,39,9,10,2,9707,"0.21",0,"0",0,"0",0,"0",0,"0"
"2017-48",2017-11-27,2017-12-03,"Piedmont",1,45,8,30,139,41015,"3.39",24,"24.29",23,"7.88",79,"3.02",13,"1.19"
"2017-48",2017-11-27,2017-12-03,"Aosta Valley",2,46,7,6,20,8450,"2.37",0,"0",1,"4.33",15,"2.54",4,"1.73"
"2017-48",2017-11-27,2017-12-03,"Lombardy",3,45,9,106,438,146622,"2.99",96,"8.01",85,"3.23",205,"2.6",52,"1.77"
"2017-48",2017-11-27,2017-12-03,"AP Bolzano",21,46,11,6,8,8904,"0.9",5,"14.88",1,"1.33",2,"0.35",0,"0"
"2017-48",2017-11-27,2017-12-03,"AP Trento",22,46,11,13,52,15146,"3.43",17,"11.63",12,"3.43",21,"2.92",2,"0.67"
"2017-48",2017-11-27,2017-12-03,"Veneto",5,45,12,73,93,97798,"0.95",5,"1.12",2,"0.18",76,"1.31",10,"0.42"
"2017-48",2017-11-27,2017-12-03,"Friuli-Venezia Giulia",6,46,14,14,32,18777,"1.7",3,"1.96",3,"0.75",23,"2.68",3,"0.65"
"2017-48",2017-11-27,2017-12-03,"Liguria",7,44,9,11,36,12758,"2.82",16,"15.95",8,"4.68",8,"1.19",4,"1.21"
"2017-48",2017-11-27,2017-12-03,"Emilia Romagna",8,44,11,45,155,59161,"2.62",24,"6.23",27,"2.54",94,"2.97",10,"0.77"
"2017-48",2017-11-27,2017-12-03,"Tuscany",9,44,11,37,149,47547,"3.13",32,"16.64",27,"5.17",74,"2.66",16,"1.27"
"2017-48",2017-11-27,2017-12-03,"Umbria",10,43,12,4,7,5259,"1.33",0,"0",0,"0",7,"2.41",0,"0"
"2017-48",2017-11-27,2017-12-03,"Marche",11,44,14,8,29,9505,"3.05",6,"11.88",15,"11.05",6,"1.1",2,"0.91"
"2017-48",2017-11-27,2017-12-03,"Lazio",12,42,12,92,317,119989,"2.64",29,"5.64",40,"3.13",216,"2.87",32,"1.19"
"2017-48",2017-11-27,2017-12-03,"Abruzzo",13,42,13,26,94,31401,"2.99",22,"18.23",27,"8.39",35,"1.75",10,"1.43"
"2017-48",2017-11-27,2017-12-03,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2017-48",2017-11-27,2017-12-03,"Campania",15,41,14,18,40,21684,"1.84",11,"4.47",16,"3.37",11,"0.95",2,"0.69"
"2017-48",2017-11-27,2017-12-03,"Apulia",16,41,17,88,245,113027,"2.17",47,"8.37",54,"4.01",112,"1.54",32,"1.5"
"2017-48",2017-11-27,2017-12-03,"Basilicata",17,41,16,6,6,7503,"0.8",0,"0",1,"4.02",5,"0.94",0,"0"
"2017-48",2017-11-27,2017-12-03,"Calabria",18,39,17,3,12,3002,"4",4,"4.21",8,"4.31",0,"0",0,"0"
"2017-48",2017-11-27,2017-12-03,"Sicily",19,38,13,50,135,64286,"2.1",0,"0",4,"1.34",98,"2.2",33,"2.07"
"2017-48",2017-11-27,2017-12-03,"Sardinia",20,39,9,13,15,13362,"1.12",2,"1.18",0,"0",11,"1.86",2,"0.67"
"2017-49",2017-12-04,2017-12-10,"Piedmont",1,45,8,42,270,56133,"4.81",36,"15.81",53,"9.13",149,"4.43",32,"2.22"
"2017-49",2017-12-04,2017-12-10,"Aosta Valley",2,46,7,7,25,9950,"2.51",0,"0",0,"0",23,"3.35",2,"0.71"
"2017-49",2017-12-04,2017-12-10,"Lombardy",3,45,9,123,534,170282,"3.14",86,"6.97",107,"3.85",259,"2.74",82,"2.31"
"2017-49",2017-12-04,2017-12-10,"AP Bolzano",21,46,11,6,7,8904,"0.79",4,"11.9",3,"3.98",0,"0",0,"0"
"2017-49",2017-12-04,2017-12-10,"AP Trento",22,46,11,13,89,16387,"5.43",33,"22.57",24,"6.86",31,"3.86",1,"0.3"
"2017-49",2017-12-04,2017-12-10,"Veneto",5,45,12,93,127,122878,"1.03",9,"1.4",10,"0.65",92,"1.28",16,"0.54"
"2017-49",2017-12-04,2017-12-10,"Friuli-Venezia Giulia",6,46,14,14,35,18677,"1.87",4,"3.01",4,"0.98",20,"2.35",7,"1.48"
"2017-49",2017-12-04,2017-12-10,"Liguria",7,44,9,20,132,23492,"5.62",14,"11.47",16,"6.84",77,"5.74",25,"3.84"
"2017-49",2017-12-04,2017-12-10,"Emilia Romagna",8,44,11,59,204,76812,"2.66",51,"10.05",40,"3.06",97,"2.33",16,"0.94"
"2017-49",2017-12-04,2017-12-10,"Tuscany",9,44,11,44,176,56756,"3.1",25,"11.12",33,"5.45",96,"2.9",22,"1.43"
"2017-49",2017-12-04,2017-12-10,"Umbria",10,43,12,8,30,9333,"3.21",6,"5.77",12,"4.77",8,"2.03",4,"2.18"
"2017-49",2017-12-04,2017-12-10,"Marche",11,44,14,22,70,25708,"2.72",12,"4.45",19,"3.15",36,"3.06",3,"0.57"
"2017-49",2017-12-04,2017-12-10,"Lazio",12,42,12,101,533,130550,"4.08",60,"11.09",86,"6.36",334,"4.06",53,"1.81"
"2017-49",2017-12-04,2017-12-10,"Abruzzo",13,42,13,32,185,40412,"4.58",30,"19.53",35,"8.9",104,"4.05",16,"1.73"
"2017-49",2017-12-04,2017-12-10,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2017-49",2017-12-04,2017-12-10,"Campania",15,41,14,32,133,37857,"3.51",32,"6.27",46,"4.63",49,"2.71",6,"1.27"
"2017-49",2017-12-04,2017-12-10,"Apulia",16,41,17,137,446,177652,"2.51",68,"8.31",121,"6.86",218,"1.87",39,"1.1"
"2017-49",2017-12-04,2017-12-10,"Basilicata",17,41,16,8,20,10308,"1.94",1,"1.81",6,"7.52",13,"1.95",0,"0"
"2017-49",2017-12-04,2017-12-10,"Calabria",18,39,17,4,14,4107,"3.41",7,"5.51",7,"2.69",0,"0",0,"0"
"2017-49",2017-12-04,2017-12-10,"Sicily",19,38,13,73,245,92637,"2.64",3,"2.43",12,"2.84",164,"2.57",66,"2.82"
"2017-49",2017-12-04,2017-12-10,"Sardinia",20,39,9,16,27,17317,"1.56",0,"0",0,"0",20,"2.72",7,"2.08"
"2017-50",2017-12-11,2017-12-17,"Piedmont",1,45,8,36,277,48852,"5.67",27,"15.18",32,"6.57",187,"6.32",31,"2.46"
"2017-50",2017-12-11,2017-12-17,"Aosta Valley",2,46,7,7,48,8844,"5.43",10,"16.47",16,"13.56",21,"4.19",1,"0.49"
"2017-50",2017-12-11,2017-12-17,"Lombardy",3,45,9,103,566,142037,"3.98",93,"9.69",121,"5.54",283,"3.52",69,"2.29"
"2017-50",2017-12-11,2017-12-17,"AP Bolzano",21,46,11,7,20,10829,"1.85",1,"2.98",9,"11.87",9,"1.27",1,"0.38"
"2017-50",2017-12-11,2017-12-17,"AP Trento",22,46,11,12,167,14838,"11.25",69,"47.2",54,"15.52",35,"5.05",9,"3.04"
"2017-50",2017-12-11,2017-12-17,"Veneto",5,45,12,78,175,102434,"1.71",8,"1.55",10,"0.81",145,"2.41",12,"0.48"
"2017-50",2017-12-11,2017-12-17,"Friuli-Venezia Giulia",6,46,14,11,36,14735,"2.44",5,"4.56",3,"0.88",25,"3.82",3,"0.81"
"2017-50",2017-12-11,2017-12-17,"Liguria",7,44,9,14,74,16614,"4.45",16,"17.68",16,"9.33",35,"3.73",7,"1.52"
"2017-50",2017-12-11,2017-12-17,"Emilia Romagna",8,44,11,48,235,62251,"3.78",49,"12.19",59,"5.2",110,"3.32",17,"1.24"
"2017-50",2017-12-11,2017-12-17,"Tuscany",9,44,11,36,241,46312,"5.2",38,"16.9",52,"8.76",134,"5.14",17,"1.41"
"2017-50",2017-12-11,2017-12-17,"Umbria",10,43,12,6,30,6945,"4.32",8,"10.81",12,"6.64",8,"2.72",2,"1.37"
"2017-50",2017-12-11,2017-12-17,"Marche",11,44,14,10,94,11722,"8.02",17,"20.31",31,"15.59",41,"6.66",5,"1.83"
"2017-50",2017-12-11,2017-12-17,"Lazio",12,42,12,96,739,123762,"5.97",97,"17.93",136,"10.11",439,"5.66",67,"2.45"
"2017-50",2017-12-11,2017-12-17,"Abruzzo",13,42,13,25,149,32057,"4.65",27,"26.26",36,"13.24",73,"3.48",13,"1.77"
"2017-50",2017-12-11,2017-12-17,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2017-50",2017-12-11,2017-12-17,"Campania",15,41,14,12,63,13703,"4.6",26,"11.72",21,"4.91",15,"2.64",1,"0.66"
"2017-50",2017-12-11,2017-12-17,"Apulia",16,41,17,95,634,125574,"5.05",86,"16.52",154,"13.35",326,"3.87",68,"2.77"
"2017-50",2017-12-11,2017-12-17,"Basilicata",17,41,16,6,36,6579,"5.47",2,"3.66",9,"12.23",21,"5.31",4,"2.98"
"2017-50",2017-12-11,2017-12-17,"Calabria",18,39,17,3,27,3002,"8.99",12,"12.63",14,"7.55",1,"5.08",0,"0"
"2017-50",2017-12-11,2017-12-17,"Sicily",19,38,13,57,296,74023,"4",4,"6.08",16,"5.82",215,"4.19",61,"3.17"
"2017-50",2017-12-11,2017-12-17,"Sardinia",20,39,9,15,31,16721,"1.85",0,"0",1,"0.28",22,"2.95",8,"2.24"
"2017-51",2017-12-18,2017-12-24,"Piedmont",1,45,8,27,304,36397,"8.35",45,"44.91",73,"25.61",162,"7.27",24,"2.34"
"2017-51",2017-12-18,2017-12-24,"Aosta Valley",2,46,7,3,24,4501,"5.33",0,"0",0,"0",21,"6.74",3,"2.32"
"2017-51",2017-12-18,2017-12-24,"Lombardy",3,45,9,77,649,108043,"6.01",119,"18.89",170,"10.91",293,"4.74",67,"2.75"
"2017-51",2017-12-18,2017-12-24,"AP Bolzano",21,46,11,5,19,6541,"2.9",7,"8.91",5,"3.49",7,"2.27",0,"0"
"2017-51",2017-12-18,2017-12-24,"AP Trento",22,46,11,10,286,11708,"24.43",83,"56.77",152,"44.1",42,"8.8",9,"4.44"
"2017-51",2017-12-18,2017-12-24,"Veneto",5,45,12,45,162,59020,"2.74",9,"3.66",36,"5.98",101,"2.84",16,"1.07"
"2017-51",2017-12-18,2017-12-24,"Friuli-Venezia Giulia",6,46,14,5,14,7217,"1.94",0,"0",0,"0",13,"3.24",1,"0.47"
"2017-51",2017-12-18,2017-12-24,"Liguria",7,44,9,12,83,15308,"5.42",6,"27.4",7,"8.51",53,"5.7",17,"3.42"
"2017-51",2017-12-18,2017-12-24,"Emilia Romagna",8,44,11,38,388,50727,"7.65",89,"25.23",136,"14.79",148,"5.52",15,"1.34"
"2017-51",2017-12-18,2017-12-24,"Tuscany",9,44,11,27,261,34527,"7.56",25,"15.13",59,"13.85",151,"7.79",26,"2.81"
"2017-51",2017-12-18,2017-12-24,"Umbria",10,43,12,7,55,8577,"6.41",14,"18.74",20,"10.21",19,"4.7",2,"1.09"
"2017-51",2017-12-18,2017-12-24,"Marche",11,44,14,12,83,14490,"5.73",20,"14.97",18,"7.71",39,"5.36",6,"1.7"
"2017-51",2017-12-18,2017-12-24,"Lazio",12,42,12,89,946,114226,"8.28",137,"28.88",186,"15.36",527,"7.32",96,"3.78"
"2017-51",2017-12-18,2017-12-24,"Abruzzo",13,42,13,24,170,30579,"5.56",14,"9.07",30,"8.49",108,"5.8",18,"2.62"
"2017-51",2017-12-18,2017-12-24,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2017-51",2017-12-18,2017-12-24,"Campania",15,41,14,6,24,6995,"3.43",10,"9.71",6,"3.38",7,"2.04",1,"1.33"
"2017-51",2017-12-18,2017-12-24,"Apulia",16,41,17,71,510,92125,"5.54",45,"10.19",115,"11.57",296,"4.94",54,"3.02"
"2017-51",2017-12-18,2017-12-24,"Basilicata",17,41,16,2,2,2784,"0.72",0,"0",0,"0",1,"1.01",1,"2.05"
"2017-51",2017-12-18,2017-12-24,"Calabria",18,39,17,4,59,4107,"14.37",21,"16.52",34,"13.06",4,"17.24",0,"0"
"2017-51",2017-12-18,2017-12-24,"Sicily",19,38,13,55,330,72933,"4.52",0,"0",19,"8.76",230,"4.43",81,"4.36"
"2017-51",2017-12-18,2017-12-24,"Sardinia",20,39,9,6,25,6829,"3.66",8,"5.66",8,"2.95",6,"3.32",3,"3.34"
"2017-52",2017-12-25,2017-12-31,"Piedmont",1,45,8,37,703,48544,"14.48",47,"47.57",91,"29.9",452,"14.59",113,"8.34"
"2017-52",2017-12-25,2017-12-31,"Aosta Valley",2,46,7,5,29,6946,"4.18",0,"0",2,"10.26",24,"4.95",3,"1.57"
"2017-52",2017-12-25,2017-12-31,"Lombardy",3,45,9,87,1145,123571,"9.27",179,"25.18",243,"14.36",629,"8.8",94,"3.35"
"2017-52",2017-12-25,2017-12-31,"AP Bolzano",21,46,11,5,26,7111,"3.66",3,"6.67",9,"10.92",11,"2.55",3,"1.97"
"2017-52",2017-12-25,2017-12-31,"AP Trento",22,46,11,11,308,13989,"22.02",69,"54.59",107,"37.78",98,"14.14",34,"11.48"
"2017-52",2017-12-25,2017-12-31,"Veneto",5,45,12,51,298,66699,"4.47",19,"8.24",39,"6.06",205,"5.01",35,"2.06"
"2017-52",2017-12-25,2017-12-31,"Friuli-Venezia Giulia",6,46,14,8,37,11113,"3.33",2,"7.75",10,"5.27",23,"3.9",2,"0.65"
"2017-52",2017-12-25,2017-12-31,"Liguria",7,44,9,15,264,17631,"14.97",39,"38.88",56,"31.37",133,"13.61",36,"7.1"
"2017-52",2017-12-25,2017-12-31,"Emilia Romagna",8,44,11,40,568,55189,"10.29",99,"31.02",177,"23.13",245,"7.88",47,"3.55"
"2017-52",2017-12-25,2017-12-31,"Tuscany",9,44,11,33,466,43226,"10.78",65,"33.92",82,"15.9",270,"10.77",49,"4.42"
"2017-52",2017-12-25,2017-12-31,"Umbria",10,43,12,8,121,9860,"12.27",30,"41.21",35,"17.46",50,"10.32",6,"2.63"
"2017-52",2017-12-25,2017-12-31,"Marche",11,44,14,13,267,15824,"16.87",76,"35.06",85,"22.27",91,"13.25",15,"5.05"
"2017-52",2017-12-25,2017-12-31,"Lazio",12,42,12,94,1647,122525,"13.44",194,"41",259,"21.95",985,"12.59",209,"7.54"
"2017-52",2017-12-25,2017-12-31,"Abruzzo",13,42,13,28,449,34002,"13.21",75,"40.58",124,"26.05",195,"9.59",55,"7.79"
"2017-52",2017-12-25,2017-12-31,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2017-52",2017-12-25,2017-12-31,"Campania",15,41,14,13,213,16450,"12.95",35,"22.19",62,"20.44",105,"11.07",11,"4.68"
"2017-52",2017-12-25,2017-12-31,"Apulia",16,41,17,90,1290,120772,"10.68",95,"22.33",197,"19.11",750,"9.17",248,"10.15"
"2017-52",2017-12-25,2017-12-31,"Basilicata",17,41,16,6,229,6563,"34.89",13,"34.76",30,"25.91",149,"39.77",37,"28.82"
"2017-52",2017-12-25,2017-12-31,"Calabria",18,39,17,5,108,5007,"21.57",42,"24.4",60,"19.65",6,"25.86",0,"0"
"2017-52",2017-12-25,2017-12-31,"Sicily",19,38,13,67,843,86652,"9.73",16,"12.34",71,"18.1",581,"9.69",175,"8.16"
"2017-52",2017-12-25,2017-12-31,"Sardinia",20,39,9,8,90,7717,"11.66",27,"19.57",24,"9.99",31,"11.26",8,"6.77"
"2018-01",2018-01-01,2018-01-07,"Piedmont",1,45,8,42,1007,55713,"18.07",72,"36.59",94,"16.84",659,"19.49",182,"12.68"
"2018-01",2018-01-01,2018-01-07,"Aosta Valley",2,46,7,8,127,11050,"11.49",0,"0",1,"1.1",114,"16.58",12,"4.23"
