"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2015-46",2015-11-09,2015-11-15,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-46",2015-11-09,2015-11-15,"Lombardy",3,45,9,130,169,185965,"0.91",29,"2.33",25,"0.98",103,"2.52",12,"0.29"
"2015-46",2015-11-09,2015-11-15,"AP Bolzano",21,46,11,6,6,10055,"0.6",3,"9.4",3,"3.19",0,"0",0,"0"
"2015-46",2015-11-09,2015-11-15,"AP Trento",22,46,11,11,17,12230,"1.39",6,"4.96",4,"1.45",6,"1.02",1,"0.42"
"2015-46",2015-11-09,2015-11-15,"Veneto",5,45,12,72,50,95473,"0.52",4,"0.58",5,"0.34",37,"0.7",4,"0.19"
"2015-46",2015-11-09,2015-11-15,"Friuli-Venezia Giulia",6,46,14,17,14,21364,"0.66",1,"0.68",0,"0",12,"2.9",1,"0.19"
"2015-46",2015-11-09,2015-11-15,"Liguria",7,44,9,40,21,49047,"0.43",7,"3.71",0,"0",11,"1.11",3,"0.2"
"2015-46",2015-11-09,2015-11-15,"Emilia Romagna",8,44,11,44,102,58307,"1.75",22,"7.17",13,"1.5",56,"1.72",11,"0.79"
"2015-46",2015-11-09,2015-11-15,"Tuscany",9,44,11,49,46,64839,"0.71",5,"2.41",4,"0.73",32,"2.16",5,"0.28"
"2015-46",2015-11-09,2015-11-15,"Umbria",10,43,12,7,0,8206,"0",0,"0",0,"0",0,"0",0,"0"
"2015-46",2015-11-09,2015-11-15,"Marche",11,44,14,7,11,7880,"1.4",4,"4.15",3,"1.45",3,"0.89",1,"0.68"
"2015-46",2015-11-09,2015-11-15,"Lazio",12,42,12,84,81,108069,"0.75",5,"0.91",2,"0.16",68,"1.02",6,"0.26"
"2015-46",2015-11-09,2015-11-15,"Abruzzo",13,42,13,22,23,23437,"0.98",7,"2.83",2,"0.39",10,"2.14",4,"0.96"
"2015-46",2015-11-09,2015-11-15,"Molise",14,42,15,14,16,16603,"0.96",3,"2.12",2,"0.65",9,"1.1",2,"0.52"
"2015-46",2015-11-09,2015-11-15,"Campania",15,41,14,11,6,14048,"0.43",0,"0",0,"0",6,"0.64",0,"0"
"2015-46",2015-11-09,2015-11-15,"Apulia",16,41,17,106,32,136709,"0.23",4,"0.52",9,"0.57",16,"0.49",3,"0.11"
"2015-46",2015-11-09,2015-11-15,"Basilicata",17,41,16,2,11,3101,"3.55",0,"0",0,"0",10,"4.45",1,"1.5"
"2015-46",2015-11-09,2015-11-15,"Calabria",18,39,17,2,0,3018,"0",0,"0",0,"0",0,"0",0,"0"
"2015-46",2015-11-09,2015-11-15,"Sicily",19,38,13,55,104,130520,"0.8",22,"17.07",6,"1.46",56,"3.27",20,"0.26"
"2015-46",2015-11-09,2015-11-15,"Sardinia",20,39,9,13,14,14690,"0.95",6,"2.94",2,"0.59",5,"0.8",1,"0.34"
"2015-47",2015-11-16,2015-11-22,"Piedmont",1,45,8,41,106,56215,"1.89",24,"9.72",25,"4.45",50,"1.5",7,"0.48"
"2015-47",2015-11-16,2015-11-22,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-47",2015-11-16,2015-11-22,"Lombardy",3,45,9,133,206,191093,"1.08",31,"2.58",30,"1.27",124,"3.44",21,"0.49"
"2015-47",2015-11-16,2015-11-22,"AP Bolzano",21,46,11,7,15,11707,"1.28",9,"28.21",0,"0",6,"0.77",0,"0"
"2015-47",2015-11-16,2015-11-22,"AP Trento",22,46,11,15,40,17734,"2.26",18,"11.26",11,"3.2",10,"1.11",1,"0.27"
"2015-47",2015-11-16,2015-11-22,"Veneto",5,45,12,94,83,119911,"0.69",5,"0.53",5,"0.25",60,"0.93",13,"0.5"
"2015-47",2015-11-16,2015-11-22,"Friuli-Venezia Giulia",6,46,14,15,15,18946,"0.79",0,"0",0,"0",15,"4.04",0,"0"
"2015-47",2015-11-16,2015-11-22,"Liguria",7,44,9,38,36,45987,"0.78",6,"2.41",3,"0.73",23,"2.06",4,"0.29"
"2015-47",2015-11-16,2015-11-22,"Emilia Romagna",8,44,11,51,98,67277,"1.46",22,"5.95",7,"0.73",64,"1.69",5,"0.31"
"2015-47",2015-11-16,2015-11-22,"Tuscany",9,44,11,49,38,64385,"0.59",7,"2.74",3,"0.5",21,"1.7",7,"0.41"
"2015-47",2015-11-16,2015-11-22,"Umbria",10,43,12,9,6,10624,"0.56",4,"2.85",1,"0.31",1,"0.52",0,"0"
"2015-47",2015-11-16,2015-11-22,"Marche",11,44,14,9,7,11405,"0.61",0,"0",1,"0.68",4,"0.62",2,"0.74"
"2015-47",2015-11-16,2015-11-22,"Lazio",12,42,12,101,176,129798,"1.36",3,"0.47",8,"0.54",143,"1.77",22,"0.79"
"2015-47",2015-11-16,2015-11-22,"Abruzzo",13,42,13,22,19,22647,"0.84",5,"1.71",4,"0.71",8,"1.95",2,"0.55"
"2015-47",2015-11-16,2015-11-22,"Molise",14,42,15,10,10,11791,"0.85",0,"0",0,"0",9,"1.64",1,"0.37"
"2015-47",2015-11-16,2015-11-22,"Campania",15,41,14,46,65,56950,"1.14",10,"2.19",13,"1.4",35,"1.04",7,"0.73"
"2015-47",2015-11-16,2015-11-22,"Apulia",16,41,17,101,35,129503,"0.27",9,"1.19",8,"0.52",16,"0.61",2,"0.08"
"2015-47",2015-11-16,2015-11-22,"Basilicata",17,41,16,3,4,3935,"1.02",0,"0",1,"5.08",3,"1.07",0,"0"
"2015-47",2015-11-16,2015-11-22,"Calabria",18,39,17,2,0,3018,"0",0,"0",0,"0",0,"0",0,"0"
"2015-47",2015-11-16,2015-11-22,"Sicily",19,38,13,53,84,128139,"0.66",11,"6.96",10,"2.2",49,"3.12",14,"0.18"
"2015-47",2015-11-16,2015-11-22,"Sardinia",20,39,9,15,16,17888,"0.89",2,"0.88",1,"0.3",11,"1.31",2,"0.52"
"2015-48",2015-11-23,2015-11-29,"Piedmont",1,45,8,31,81,42888,"1.89",17,"6.43",14,"2.6",43,"1.79",7,"0.65"
"2015-48",2015-11-23,2015-11-29,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-48",2015-11-23,2015-11-29,"Lombardy",3,45,9,132,191,188741,"1.01",29,"2.13",37,"1.39",114,"3.26",11,"0.26"
"2015-48",2015-11-23,2015-11-29,"AP Bolzano",21,46,11,8,18,12906,"1.39",6,"18.81",2,"2.11",7,"0.81",3,"1.01"
"2015-48",2015-11-23,2015-11-29,"AP Trento",22,46,11,14,38,16402,"2.32",12,"7.51",9,"2.63",16,"1.97",1,"0.31"
"2015-48",2015-11-23,2015-11-29,"Veneto",5,45,12,97,102,123824,"0.82",22,"2.28",11,"0.53",61,"0.92",8,"0.3"
"2015-48",2015-11-23,2015-11-29,"Friuli-Venezia Giulia",6,46,14,14,17,17925,"0.95",0,"0",0,"0",14,"3.37",3,"0.66"
"2015-48",2015-11-23,2015-11-29,"Liguria",7,44,9,35,53,43273,"1.22",7,"2.82",7,"1.72",30,"3.49",9,"0.7"
"2015-48",2015-11-23,2015-11-29,"Emilia Romagna",8,44,11,47,112,62192,"1.8",13,"3.57",11,"1.17",78,"2.26",10,"0.68"
"2015-48",2015-11-23,2015-11-29,"Tuscany",9,44,11,49,58,65294,"0.89",13,"6.27",9,"1.65",33,"2.76",3,"0.17"
"2015-48",2015-11-23,2015-11-29,"Umbria",10,43,12,7,11,8021,"1.37",3,"2.99",6,"2.31",1,"0.78",1,"0.81"
"2015-48",2015-11-23,2015-11-29,"Marche",11,44,14,9,4,11405,"0.35",0,"0",0,"0",3,"0.46",1,"0.37"
"2015-48",2015-11-23,2015-11-29,"Lazio",12,42,12,92,133,118596,"1.12",9,"1.59",14,"1.04",98,"1.32",12,"0.47"
"2015-48",2015-11-23,2015-11-29,"Abruzzo",13,42,13,20,28,19790,"1.41",6,"2.06",6,"1.09",13,"4.15",3,"0.99"
"2015-48",2015-11-23,2015-11-29,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-48",2015-11-23,2015-11-29,"Campania",15,41,14,39,73,46944,"1.56",17,"4.11",14,"1.67",32,"1.21",10,"1.27"
"2015-48",2015-11-23,2015-11-29,"Apulia",16,41,17,95,26,121774,"0.21",9,"1.38",3,"0.21",13,"0.47",1,"0.04"
"2015-48",2015-11-23,2015-11-29,"Basilicata",17,41,16,6,15,7042,"2.13",5,"7.6",3,"2.99",7,"1.77",0,"0"
"2015-48",2015-11-23,2015-11-29,"Calabria",18,39,17,2,0,3018,"0",0,"0",0,"0",0,"0",0,"0"
"2015-48",2015-11-23,2015-11-29,"Sicily",19,38,13,48,85,119191,"0.71",12,"7.64",8,"1.82",52,"3.59",13,"0.18"
"2015-48",2015-11-23,2015-11-29,"Sardinia",20,39,9,14,25,16563,"1.51",6,"2.65",4,"1.2",14,"1.88",1,"0.29"
"2015-49",2015-11-30,2015-12-06,"Piedmont",1,45,8,23,55,31818,"1.73",16,"7.46",9,"2.11",24,"1.36",6,"0.77"
"2015-49",2015-11-30,2015-12-06,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-49",2015-11-30,2015-12-06,"Lombardy",3,45,9,107,162,153453,"1.06",30,"2.96",21,"1.02",95,"3.06",16,"0.47"
"2015-49",2015-11-30,2015-12-06,"AP Bolzano",21,46,11,5,11,7529,"1.46",5,"15.67",3,"3.45",3,"0.65",0,"0"
"2015-49",2015-11-30,2015-12-06,"AP Trento",22,46,11,7,23,8764,"2.62",4,"6.31",6,"4.09",13,"2.76",0,"0"
"2015-49",2015-11-30,2015-12-06,"Veneto",5,45,12,72,73,90292,"0.81",13,"1.72",15,"0.96",41,"0.86",4,"0.21"
"2015-49",2015-11-30,2015-12-06,"Friuli-Venezia Giulia",6,46,14,14,12,18676,"0.64",0,"0",0,"0",10,"1.93",2,"0.36"
"2015-49",2015-11-30,2015-12-06,"Liguria",7,44,9,35,38,44586,"0.85",7,"2.82",2,"0.49",24,"2.9",5,"0.39"
"2015-49",2015-11-30,2015-12-06,"Emilia Romagna",8,44,11,34,105,43982,"2.39",24,"7.83",26,"3.66",47,"2.01",8,"0.76"
"2015-49",2015-11-30,2015-12-06,"Tuscany",9,44,11,45,53,58352,"0.91",7,"3.38",4,"0.74",36,"2.81",6,"0.39"
"2015-49",2015-11-30,2015-12-06,"Umbria",10,43,12,5,16,5779,"2.77",7,"10.12",8,"3.79",1,"1.09",0,"0"
"2015-49",2015-11-30,2015-12-06,"Marche",11,44,14,4,10,4344,"2.3",2,"2.64",2,"1.61",4,"2.44",2,"2.84"
"2015-49",2015-11-30,2015-12-06,"Lazio",12,42,12,63,95,82030,"1.16",10,"2.93",9,"1.13",72,"1.38",4,"0.22"
"2015-49",2015-11-30,2015-12-06,"Abruzzo",13,42,13,18,15,18334,"0.82",5,"2.39",0,"0",10,"3.01",0,"0"
"2015-49",2015-11-30,2015-12-06,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-49",2015-11-30,2015-12-06,"Campania",15,41,14,9,14,12677,"1.1",0,"0",1,"1.18",12,"1.34",1,"0.4"
"2015-49",2015-11-30,2015-12-06,"Apulia",16,41,17,78,41,101677,"0.4",5,"0.82",8,"0.68",25,"1.23",3,"0.15"
"2015-49",2015-11-30,2015-12-06,"Basilicata",17,41,16,2,7,2151,"3.25",4,"8.08",2,"3.02",1,"1.4",0,"0"
"2015-49",2015-11-30,2015-12-06,"Calabria",18,39,17,1,0,1610,"0",0,"?",0,"0",0,"0",0,"0"
"2015-49",2015-11-30,2015-12-06,"Sicily",19,38,13,43,64,116491,"0.55",0,"0",2,"0.93",49,"3.84",13,"0.17"
"2015-49",2015-11-30,2015-12-06,"Sardinia",20,39,9,12,31,14263,"2.17",4,"2.37",3,"1.06",15,"2.24",9,"2.95"
"2015-50",2015-12-07,2015-12-13,"Piedmont",1,45,8,27,88,36395,"2.42",23,"14.21",9,"2.45",44,"2",12,"1.32"
"2015-50",2015-12-07,2015-12-13,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-50",2015-12-07,2015-12-13,"Lombardy",3,45,9,124,208,175700,"1.18",38,"3.11",20,"0.84",135,"3.76",15,"0.39"
"2015-50",2015-12-07,2015-12-13,"AP Bolzano",21,46,11,7,7,11254,"0.62",2,"6.27",4,"4.24",1,"0.14",0,"0"
"2015-50",2015-12-07,2015-12-13,"AP Trento",22,46,11,14,42,16402,"2.56",14,"8.76",7,"2.04",18,"2.22",3,"0.92"
"2015-50",2015-12-07,2015-12-13,"Veneto",5,45,12,92,102,118081,"0.86",16,"1.77",10,"0.52",63,"0.98",13,"0.51"
"2015-50",2015-12-07,2015-12-13,"Friuli-Venezia Giulia",6,46,14,16,13,20020,"0.65",2,"1.14",0,"0",7,"1.7",4,"0.83"
"2015-50",2015-12-07,2015-12-13,"Liguria",7,44,9,39,46,48136,"0.96",5,"2.01",1,"0.24",32,"2.86",8,"0.57"
"2015-50",2015-12-07,2015-12-13,"Emilia Romagna",8,44,11,35,85,46076,"1.84",27,"8.19",18,"2.53",33,"1.32",7,"0.66"
"2015-50",2015-12-07,2015-12-13,"Tuscany",9,44,11,50,68,66331,"1.03",9,"4.34",9,"1.64",40,"3.24",10,"0.55"
"2015-50",2015-12-07,2015-12-13,"Umbria",10,43,12,9,16,10675,"1.5",8,"7.98",4,"1.52",4,"2.86",0,"0"
"2015-50",2015-12-07,2015-12-13,"Marche",11,44,14,5,4,5647,"0.71",0,"0",0,"0",2,"0.61",2,"1.59"
"2015-50",2015-12-07,2015-12-13,"Lazio",12,42,12,69,199,87480,"2.27",18,"3.36",17,"1.41",132,"2.54",32,"1.76"
"2015-50",2015-12-07,2015-12-13,"Abruzzo",13,42,13,19,17,18990,"0.9",2,"0.69",2,"0.36",10,"2.88",3,"1.06"
"2015-50",2015-12-07,2015-12-13,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-50",2015-12-07,2015-12-13,"Campania",15,41,14,33,74,39601,"1.87",8,"1.76",19,"2.11",41,"2.04",6,"1"
"2015-50",2015-12-07,2015-12-13,"Apulia",16,41,17,102,54,133871,"0.4",8,"1.19",8,"0.57",29,"1.11",9,"0.32"
"2015-50",2015-12-07,2015-12-13,"Basilicata",17,41,16,4,28,4991,"5.61",11,"20.3",6,"7.72",8,"2.84",3,"3.53"
"2015-50",2015-12-07,2015-12-13,"Calabria",18,39,17,2,0,3018,"0",0,"0",0,"0",0,"0",0,"0"
"2015-50",2015-12-07,2015-12-13,"Sicily",19,38,13,51,119,124424,"0.96",13,"8",12,"2.61",71,"5.07",23,"0.31"
"2015-50",2015-12-07,2015-12-13,"Sardinia",20,39,9,11,22,12896,"1.71",3,"2.26",0,"0",15,"2.35",4,"1.27"
"2015-51",2015-12-14,2015-12-20,"Piedmont",1,45,8,29,148,39650,"3.73",33,"13.39",25,"4.98",69,"3.11",21,"2.1"
"2015-51",2015-12-14,2015-12-20,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-51",2015-12-14,2015-12-20,"Lombardy",3,45,9,135,283,191780,"1.48",53,"3.74",48,"1.78",160,"4.62",22,"0.52"
"2015-51",2015-12-14,2015-12-20,"AP Bolzano",21,46,11,7,12,11254,"1.07",5,"15.67",3,"3.18",4,"0.54",0,"0"
"2015-51",2015-12-14,2015-12-20,"AP Trento",22,46,11,13,42,15548,"2.7",13,"9.15",8,"2.91",19,"2.34",2,"0.61"
"2015-51",2015-12-14,2015-12-20,"Veneto",5,45,12,83,132,105571,"1.25",20,"2.34",16,"0.87",80,"1.41",16,"0.72"
"2015-51",2015-12-14,2015-12-20,"Friuli-Venezia Giulia",6,46,14,16,26,19869,"1.31",4,"3.12",0,"0",21,"5.76",1,"0.19"
"2015-51",2015-12-14,2015-12-20,"Liguria",7,44,9,32,50,38717,"1.29",15,"7.96",5,"1.39",25,"2.94",5,"0.44"
"2015-51",2015-12-14,2015-12-20,"Emilia Romagna",8,44,11,50,131,62883,"2.08",25,"5.39",23,"2",77,"2.34",6,"0.43"
"2015-51",2015-12-14,2015-12-20,"Tuscany",9,44,11,45,72,59460,"1.21",8,"5.16",10,"1.98",46,"3.89",8,"0.5"
"2015-51",2015-12-14,2015-12-20,"Umbria",10,43,12,7,18,8021,"2.24",9,"8.98",5,"1.93",3,"2.23",1,"0.81"
"2015-51",2015-12-14,2015-12-20,"Marche",11,44,14,5,11,5854,"1.88",0,"0",3,"2.31",7,"2.64",1,"0.88"
"2015-51",2015-12-14,2015-12-20,"Lazio",12,42,12,88,279,114826,"2.43",30,"5.98",38,"3.27",183,"2.51",28,"1.1"
"2015-51",2015-12-14,2015-12-20,"Abruzzo",13,42,13,19,31,19420,"1.6",12,"4.44",5,"1.01",14,"4.73",0,"0"
"2015-51",2015-12-14,2015-12-20,"Molise",14,42,15,15,24,17586,"1.36",2,"1.41",11,"3.53",7,"0.79",4,"0.95"
"2015-51",2015-12-14,2015-12-20,"Campania",15,41,14,27,78,32197,"2.42",10,"3.42",16,"2.62",39,"2.19",13,"2.42"
"2015-51",2015-12-14,2015-12-20,"Apulia",16,41,17,114,72,146253,"0.49",16,"1.9",8,"0.47",43,"1.58",5,"0.17"
"2015-51",2015-12-14,2015-12-20,"Basilicata",17,41,16,5,26,5986,"4.34",0,"0",3,"7.08",17,"4.31",6,"4.19"
"2015-51",2015-12-14,2015-12-20,"Calabria",18,39,17,2,0,3018,"0",0,"0",0,"0",0,"0",0,"0"
"2015-51",2015-12-14,2015-12-20,"Sicily",19,38,13,52,80,124994,"0.64",1,"0.79",4,"0.97",61,"4.36",14,"0.19"
"2015-51",2015-12-14,2015-12-20,"Sardinia",20,39,9,12,26,13159,"1.98",4,"1.83",5,"1.61",16,"2.89",1,"0.43"
"2015-52",2015-12-21,2015-12-27,"Piedmont",1,45,8,37,151,51147,"2.95",14,"5.3",28,"4.98",86,"2.85",23,"1.82"
"2015-52",2015-12-21,2015-12-27,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-52",2015-12-21,2015-12-27,"Lombardy",3,45,9,239,398,340247,"1.17",86,"3.85",102,"2.26",183,"2.89",27,"0.35"
"2015-52",2015-12-21,2015-12-27,"AP Bolzano",21,46,11,7,9,11254,"0.8",2,"6.27",1,"1.06",5,"0.68",1,"0.38"
"2015-52",2015-12-21,2015-12-27,"AP Trento",22,46,11,15,54,17734,"3.04",18,"11.26",12,"3.49",19,"2.1",5,"1.37"
"2015-52",2015-12-21,2015-12-27,"Veneto",5,45,12,81,108,104583,"1.03",22,"3.1",16,"1.01",56,"0.96",14,"0.6"
"2015-52",2015-12-21,2015-12-27,"Friuli-Venezia Giulia",6,46,14,29,33,37189,"0.89",6,"3.12",4,"1.31",17,"1.89",6,"0.57"
"2015-52",2015-12-21,2015-12-27,"Liguria",7,44,9,65,88,82048,"1.07",17,"6.85",10,"1.7",51,"3.04",10,"0.4"
"2015-52",2015-12-21,2015-12-27,"Emilia Romagna",8,44,11,46,136,61505,"2.21",36,"10.05",13,"1.61",71,"2.06",16,"1.04"
"2015-52",2015-12-21,2015-12-27,"Tuscany",9,44,11,94,92,123135,"0.75",16,"3.24",12,"1.09",59,"2.22",5,"0.15"
"2015-52",2015-12-21,2015-12-27,"Umbria",10,43,12,12,20,14018,"1.43",8,"4.06",8,"1.74",4,"1.87",0,"0"
"2015-52",2015-12-21,2015-12-27,"Marche",11,44,14,9,9,10382,"0.87",2,"1.48",4,"1.48",3,"0.67",0,"0"
"2015-52",2015-12-21,2015-12-27,"Lazio",12,42,12,101,364,129457,"2.81",40,"6.31",46,"3.15",227,"2.82",51,"1.82"
"2015-52",2015-12-21,2015-12-27,"Abruzzo",13,42,13,40,74,40643,"1.82",16,"3.08",30,"3.14",23,"4.67",5,"0.74"
"2015-52",2015-12-21,2015-12-27,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-52",2015-12-21,2015-12-27,"Campania",15,41,14,22,44,29330,"1.5",0,"0",5,"1.25",33,"1.78",6,"1.25"
"2015-52",2015-12-21,2015-12-27,"Apulia",16,41,17,210,159,271294,"0.59",18,"1.14",40,"1.21",87,"1.56",14,"0.26"
"2015-52",2015-12-21,2015-12-27,"Basilicata",17,41,16,3,13,3935,"3.3",0,"0",0,"0",9,"3.2",4,"4.7"
"2015-52",2015-12-21,2015-12-27,"Calabria",18,39,17,4,0,6036,"0",0,"0",0,"0",0,"0",0,"0"
"2015-52",2015-12-21,2015-12-27,"Sicily",19,38,13,105,156,132505,"1.18",2,"1.22",18,"2.92",106,"3.3",30,"0.93"
"2015-52",2015-12-21,2015-12-27,"Sardinia",20,39,9,15,48,16979,"2.83",6,"2.32",6,"1.53",28,"3.87",8,"2.47"
"2015-53",2015-12-28,2016-01-03,"Piedmont",1,45,8,22,119,29476,"4.04",35,"20.95",17,"4.9",59,"3.48",8,"1.08"
"2015-53",2015-12-28,2016-01-03,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2015-53",2015-12-28,2016-01-03,"Lombardy",3,45,9,96,205,135971,"1.51",45,"5.21",26,"1.48",115,"4.32",19,"0.6"
