"Data","Nuovi casi","Deceduti","Dimessi_Guariti","Ricoverati","Terapia intensiva"
2022-11-22,795,4,808,124,8
2022-11-23,483,1,310,123,7
2022-11-24,544,0,586,124,3
2022-11-25,629,1,701,125,4
2022-11-26,510,2,484,137,3
2022-11-27,394,2,316,141,6
2022-11-28,199,3,284,142,7
2022-11-29,1005,1,1226,139,7
2022-11-30,620,4,430,127,6
2022-12-01,533,1,513,143,6
2022-12-02,595,2,772,144,5
2022-12-03,702,2,435,151,4
2022-12-04,618,2,335,150,5
2022-12-05,276,0,161,155,6
2022-12-06,1151,1,962,147,7
2022-12-07,742,1,500,150,8
2022-12-08,635,4,494,165,10
2022-12-09,270,2,234,168,12
2022-12-10,914,1,583,176,12
2022-12-11,504,3,395,179,11
2022-12-12,295,1,301,182,13
2022-12-13,1140,3,1019,185,12
2022-12-14,710,4,753,179,13
2022-12-15,733,3,874,183,15
2022-12-16,604,1,970,179,15
2022-12-17,659,1,663,177,17
2022-12-18,504,4,480,176,19
2022-12-19,275,6,218,175,17
2022-12-20,806,5,1224,164,18
2022-12-21,588,3,855,167,17
2022-12-22,466,4,445,160,13
2022-12-23,574,3,1215,151,9
2022-12-24,631,5,578,160,10
2022-12-25,407,8,316,155,11
2022-12-26,121,1,462,162,11
2022-12-27,269,6,339,172,13
2022-12-28,1107,0,1203,174,9
2022-12-29,835,1,453,175,9
2022-12-30,796,2,792,172,8
2022-12-31,903,5,689,172,10
2023-01-01,616,3,298,187,12
2023-01-02,194,4,568,187,15
2023-01-03,1156,5,1657,188,13
2023-01-04,637,3,739,174,10
2023-01-05,740,5,1123,174,10
2023-01-06,829,5,1233,179,14
2023-01-07,279,1,348,184,14
2023-01-08,571,2,782,188,13
2023-01-09,338,2,634,176,11
2023-01-10,936,5,1027,188,10
2023-01-11,532,7,870,175,11
2023-01-12,446,3,651,176,10
2023-01-13,328,3,569,175,7
2023-01-14,357,1,466,169,5
2023-01-15,243,1,404,163,7
2023-01-16,189,4,200,161,7
2023-01-17,469,2,592,152,6
2023-01-18,279,1,481,155,7
2023-01-19,301,8,821,146,9
2023-01-20,259,1,511,135,10
2023-01-21,260,5,318,143,10
2023-01-22,187,1,164,135,10
2023-01-23,113,2,216,129,10
2023-01-24,259,0,415,131,10
2023-01-25,174,3,484,130,10
2023-01-26,174,2,242,133,10
2023-01-27,142,3,301,132,11
2023-01-28,150,0,239,136,12
2023-01-29,137,2,116,136,11
2023-01-30,64,2,125,136,10
2023-01-31,235,3,319,136,10
2023-02-01,158,4,159,136,10
2023-02-02,185,4,356,133,10
2023-02-03,129,2,171,132,7
2023-02-04,131,1,216,124,6
2023-02-05,97,2,80,124,5
2023-02-06,46,3,85,125,5
2023-02-07,188,1,223,130,5
2023-02-08,133,2,105,129,5
2023-02-09,123,2,110,122,5
2023-02-10,95,3,96,115,5
2023-02-11,59,0,84,117,5
2023-02-12,94,1,82,113,4
2023-02-13,49,0,103,117,6
2023-02-14,134,1,184,112,5
2023-02-15,97,4,150,98,4
2023-02-16,73,3,119,91,4
2023-02-17,98,0,79,90,4
2023-02-18,NA,NA,NA,NA,NA
2023-02-19,NA,NA,NA,NA,NA
2023-02-20,NA,NA,NA,NA,NA
2023-02-21,NA,NA,NA,NA,NA
2023-02-22,NA,NA,NA,NA,NA
2023-02-23,NA,NA,NA,NA,NA
2023-02-24,NA,NA,NA,NA,NA
2023-02-25,NA,NA,NA,NA,NA
2023-02-26,NA,NA,NA,NA,NA
2023-02-27,NA,NA,NA,NA,NA
2023-02-28,NA,NA,NA,NA,NA
