"Data","Nuovi casi","Deceduti","Dimessi_Guariti","Ricoverati","Terapia intensiva"
2023-01-21,55,1,55,31,8
2023-01-22,51,0,49,27,9
2023-01-23,18,0,70,29,9
2023-01-24,83,0,44,24,9
2023-01-25,33,0,39,25,9
2023-01-26,35,0,49,26,9
2023-01-27,39,0,29,24,9
2023-01-28,27,0,36,23,9
2023-01-29,21,0,50,23,8
2023-01-30,15,0,2,25,8
2023-01-31,76,1,66,21,8
2023-02-01,33,1,20,19,8
2023-02-02,40,0,25,17,8
2023-02-03,18,1,32,17,7
2023-02-04,22,0,35,17,6
2023-02-05,17,0,32,16,5
2023-02-06,3,1,4,17,5
2023-02-07,49,1,36,13,5
2023-02-08,30,0,16,17,5
