"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2021-46",2021-11-15,2021-11-21,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-46",2021-11-15,2021-11-21,"Lombardy",3,45,9,204,1866,272074,"6.86",456,"25.8",249,"6.2",999,"6.54",162,"2.63"
"2021-46",2021-11-15,2021-11-21,"AP Bolzano",21,46,11,6,14,8842,"1.58",4,"5.93",3,"1.83",7,"1.45",0,"0"
"2021-46",2021-11-15,2021-11-21,"AP Trento",22,46,11,6,27,8945,"3.02",17,"46.45",3,"3.12",7,"1.31",0,"0"
"2021-46",2021-11-15,2021-11-21,"Veneto",5,45,12,37,162,52938,"3.06",53,"13.16",37,"3.89",58,"2.07",14,"1.23"
"2021-46",2021-11-15,2021-11-21,"Friuli-Venezia Giulia",6,46,14,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-46",2021-11-15,2021-11-21,"Liguria",7,44,9,15,99,18597,"5.32",22,"26.38",22,"10.17",45,"4.37",10,"1.88"
"2021-46",2021-11-15,2021-11-21,"Emilia Romagna",8,44,11,43,328,52495,"6.25",97,"37.25",35,"5.12",164,"5.36",32,"2.57"
"2021-46",2021-11-15,2021-11-21,"Tuscany",9,44,11,35,172,58821,"2.92",41,"17.16",24,"3.83",89,"2.77",18,"1"
"2021-46",2021-11-15,2021-11-21,"Umbria",10,43,12,8,20,8684,"2.3",6,"9.24",6,"3.53",5,"1.02",3,"2.1"
"2021-46",2021-11-15,2021-11-21,"Marche",11,44,14,9,71,10944,"6.49",32,"25.12",13,"5.11",25,"4.87",1,"0.5"
"2021-46",2021-11-15,2021-11-21,"Lazio",12,42,12,183,969,240528,"4.03",195,"20.09",138,"5.48",536,"3.6",100,"1.76"
"2021-46",2021-11-15,2021-11-21,"Abruzzo",13,42,13,33,206,37740,"5.46",74,"20.98",53,"6.88",57,"2.97",22,"3"
"2021-46",2021-11-15,2021-11-21,"Molise",14,42,15,11,9,11467,"0.78",0,"0",0,"0",9,"1.19",0,"0"
"2021-46",2021-11-15,2021-11-21,"Campania",15,41,14,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-46",2021-11-15,2021-11-21,"Apulia",16,41,17,79,378,101814,"3.71",86,"17.53",49,"4.23",190,"3.09",53,"2.22"
"2021-46",2021-11-15,2021-11-21,"Basilicata",17,41,16,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-46",2021-11-15,2021-11-21,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-46",2021-11-15,2021-11-21,"Sicily",19,38,13,121,508,144931,"3.51",77,"14.69",87,"5.99",197,"2.19",147,"4.16"
"2021-46",2021-11-15,2021-11-21,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-47",2021-11-22,2021-11-28,"Piedmont",1,45,8,53,495,75136,"6.59",146,"32.65",87,"9",227,"5.35",35,"1.89"
"2021-47",2021-11-22,2021-11-28,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-47",2021-11-22,2021-11-28,"Lombardy",3,45,9,168,1462,225577,"6.48",390,"24.92",216,"5.96",727,"5.86",129,"2.59"
"2021-47",2021-11-22,2021-11-28,"AP Bolzano",21,46,11,5,18,7659,"2.35",5,"14.84",4,"4.68",8,"1.68",1,"0.58"
"2021-47",2021-11-22,2021-11-28,"AP Trento",22,46,11,5,16,7321,"2.19",2,"6.04",4,"4.45",9,"2.09",1,"0.56"
"2021-47",2021-11-22,2021-11-28,"Veneto",5,45,12,47,162,67957,"2.38",37,"9.24",13,"1.36",100,"2.53",12,"0.81"
"2021-47",2021-11-22,2021-11-28,"Friuli-Venezia Giulia",6,46,14,8,30,10524,"2.85",14,"15.42",3,"1.19",11,"2.3",2,"0.87"
"2021-47",2021-11-22,2021-11-28,"Liguria",7,44,9,18,89,22962,"3.88",26,"31.18",17,"7.6",36,"2.74",10,"1.48"
"2021-47",2021-11-22,2021-11-28,"Emilia Romagna",8,44,11,46,339,56857,"5.96",84,"31.15",46,"6.76",177,"5.27",32,"2.32"
"2021-47",2021-11-22,2021-11-28,"Tuscany",9,44,11,28,161,45872,"3.51",57,"21.17",32,"4.57",58,"2.53",14,"1.06"
"2021-47",2021-11-22,2021-11-28,"Umbria",10,43,12,12,65,12132,"5.36",27,"17.85",23,"6.74",12,"2.34",3,"1.45"
"2021-47",2021-11-22,2021-11-28,"Marche",11,44,14,13,83,15823,"5.25",26,"25.79",21,"6.99",36,"4.27",0,"0"
"2021-47",2021-11-22,2021-11-28,"Lazio",12,42,12,183,1018,242501,"4.2",177,"18.24",123,"4.86",583,"3.87",135,"2.38"
"2021-47",2021-11-22,2021-11-28,"Abruzzo",13,42,13,32,186,36818,"5.05",59,"26.66",42,"8.03",64,"3.04",21,"2.52"
"2021-47",2021-11-22,2021-11-28,"Molise",14,42,15,11,22,11467,"1.92",0,"0",3,"5.15",16,"2.11",3,"0.99"
"2021-47",2021-11-22,2021-11-28,"Campania",15,41,14,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-47",2021-11-22,2021-11-28,"Apulia",16,41,17,61,312,75408,"4.14",82,"16.63",65,"6.14",143,"3.33",22,"1.3"
"2021-47",2021-11-22,2021-11-28,"Basilicata",17,41,16,10,0,13260,"0",0,"0",0,"0",0,"0",0,"0"
"2021-47",2021-11-22,2021-11-28,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-47",2021-11-22,2021-11-28,"Sicily",19,38,13,108,669,134057,"4.99",104,"21.57",102,"7.79",312,"3.72",151,"4.69"
"2021-47",2021-11-22,2021-11-28,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-48",2021-11-29,2021-12-05,"Piedmont",1,45,8,40,347,58253,"5.96",89,"24.15",66,"8.41",153,"4.69",39,"2.77"
"2021-48",2021-11-29,2021-12-05,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-48",2021-11-29,2021-12-05,"Lombardy",3,45,9,132,1128,182139,"6.19",216,"21.17",126,"5.31",674,"6.34",112,"2.67"
"2021-48",2021-11-29,2021-12-05,"AP Bolzano",21,46,11,5,24,7659,"3.13",5,"14.84",5,"5.85",13,"2.73",1,"0.58"
"2021-48",2021-11-29,2021-12-05,"AP Trento",22,46,11,4,20,5805,"3.45",3,"9.06",4,"4.58",11,"3.28",2,"1.6"
"2021-48",2021-11-29,2021-12-05,"Veneto",5,45,12,34,102,46131,"2.21",20,"5.65",16,"1.82",54,"2.24",12,"1.24"
"2021-48",2021-11-29,2021-12-05,"Friuli-Venezia Giulia",6,46,14,6,78,7715,"10.11",9,"9.91",1,"0.41",56,"19.01",12,"8.53"
"2021-48",2021-11-29,2021-12-05,"Liguria",7,44,9,15,87,18820,"4.62",26,"23.11",15,"5.05",40,"4.07",6,"1.23"
"2021-48",2021-11-29,2021-12-05,"Emilia Romagna",8,44,11,38,354,46948,"7.54",101,"33.29",61,"8.94",173,"6.58",19,"1.76"
"2021-48",2021-11-29,2021-12-05,"Tuscany",9,44,11,25,121,42625,"2.84",39,"18.85",29,"5.34",41,"1.86",12,"0.92"
"2021-48",2021-11-29,2021-12-05,"Umbria",10,43,12,11,37,11428,"3.24",16,"15.61",14,"5.58",6,"1",1,"0.53"
"2021-48",2021-11-29,2021-12-05,"Marche",11,44,14,9,51,12259,"4.16",4,"7.63",4,"2.75",36,"5.02",7,"2.25"
"2021-48",2021-11-29,2021-12-05,"Lazio",12,42,12,174,958,230186,"4.16",122,"15.11",115,"5.4",590,"4.06",131,"2.36"
"2021-48",2021-11-29,2021-12-05,"Abruzzo",13,42,13,35,231,41638,"5.55",44,"23.35",30,"5.63",122,"4.85",35,"3.77"
"2021-48",2021-11-29,2021-12-05,"Molise",14,42,15,10,18,10363,"1.74",0,"0",1,"1.78",14,"2.05",3,"1.11"
"2021-48",2021-11-29,2021-12-05,"Campania",15,41,14,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-48",2021-11-29,2021-12-05,"Apulia",16,41,17,50,297,62947,"4.72",48,"13.81",53,"6.42",157,"4.33",39,"2.61"
"2021-48",2021-11-29,2021-12-05,"Basilicata",17,41,16,10,5,12597,"0.4",1,"0.57",4,"1.71",0,"0",0,"0"
"2021-48",2021-11-29,2021-12-05,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-48",2021-11-29,2021-12-05,"Sicily",19,38,13,100,521,120432,"4.33",85,"19.21",95,"7.82",218,"2.93",123,"4.17"
"2021-48",2021-11-29,2021-12-05,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-49",2021-12-06,2021-12-12,"Piedmont",1,45,8,45,353,63691,"5.54",58,"15.47",46,"5.81",204,"5.69",45,"2.78"
"2021-49",2021-12-06,2021-12-12,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-49",2021-12-06,2021-12-12,"Lombardy",3,45,9,138,937,191103,"4.9",139,"12.97",93,"3.54",591,"5.32",114,"2.65"
"2021-49",2021-12-06,2021-12-12,"AP Bolzano",21,46,11,6,13,8842,"1.47",6,"8.9",3,"1.83",3,"0.62",1,"0.58"
"2021-49",2021-12-06,2021-12-12,"AP Trento",22,46,11,3,7,4234,"1.65",2,"6.04",2,"2.31",3,"1.43",0,"0"
"2021-49",2021-12-06,2021-12-12,"Veneto",5,45,12,34,93,48068,"1.93",7,"3.04",10,"1.63",65,"2.33",11,"0.94"
"2021-49",2021-12-06,2021-12-12,"Friuli-Venezia Giulia",6,46,14,7,81,9215,"8.79",5,"5.51",4,"1.61",44,"11.04",28,"15.26"
"2021-49",2021-12-06,2021-12-12,"Liguria",7,44,9,16,78,20877,"3.74",20,"23.98",9,"4.05",40,"3.41",9,"1.48"
"2021-49",2021-12-06,2021-12-12,"Emilia Romagna",8,44,11,37,286,46089,"6.21",74,"28.87",67,"11.74",128,"4.86",17,"1.48"
"2021-49",2021-12-06,2021-12-12,"Tuscany",9,44,11,25,147,43373,"3.39",40,"19.02",31,"5.65",61,"2.72",15,"1.12"
"2021-49",2021-12-06,2021-12-12,"Umbria",10,43,12,10,50,11258,"4.44",18,"17.56",16,"6.84",14,"2.3",2,"1.1"
"2021-49",2021-12-06,2021-12-12,"Marche",11,44,14,16,58,18421,"3.15",6,"4.84",17,"4.49",32,"3.35",3,"0.78"
"2021-49",2021-12-06,2021-12-12,"Lazio",12,42,12,180,925,236275,"3.91",168,"18.35",115,"4.8",537,"3.65",105,"1.88"
"2021-49",2021-12-06,2021-12-12,"Abruzzo",13,42,13,35,194,44597,"4.35",44,"21.99",34,"6.64",90,"3.31",26,"2.53"
"2021-49",2021-12-06,2021-12-12,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-49",2021-12-06,2021-12-12,"Campania",15,41,14,31,75,38569,"1.94",28,"5.5",18,"1.89",22,"1.21",7,"1.21"
"2021-49",2021-12-06,2021-12-12,"Apulia",16,41,17,80,397,104302,"3.81",96,"18.79",70,"5.97",185,"2.94",46,"1.88"
"2021-49",2021-12-06,2021-12-12,"Basilicata",17,41,16,12,20,15639,"1.28",8,"3.54",12,"3.51",0,"0",0,"0"
"2021-49",2021-12-06,2021-12-12,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-49",2021-12-06,2021-12-12,"Sicily",19,38,13,102,530,123893,"4.28",62,"14.96",75,"6.16",263,"3.4",130,"4.29"
"2021-49",2021-12-06,2021-12-12,"Sardinia",20,39,9,11,49,13662,"3.59",24,"20.05",15,"6.75",10,"1.32",0,"0"
"2021-50",2021-12-13,2021-12-19,"Piedmont",1,45,8,47,419,66405,"6.31",64,"25.4",48,"8.66",240,"5.96",67,"3.71"
"2021-50",2021-12-13,2021-12-19,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-50",2021-12-13,2021-12-19,"Lombardy",3,45,9,148,1131,203046,"5.57",157,"11.87",138,"4.5",719,"6.34",117,"2.56"
"2021-50",2021-12-13,2021-12-19,"AP Bolzano",21,46,11,5,18,7659,"2.35",7,"20.77",4,"4.68",6,"1.26",1,"0.58"
"2021-50",2021-12-13,2021-12-19,"AP Trento",22,46,11,6,13,8501,"1.53",4,"5.45",1,"0.62",8,"1.89",0,"0"
"2021-50",2021-12-13,2021-12-19,"Veneto",5,45,12,44,93,60560,"1.54",11,"2.66",6,"0.59",61,"1.85",15,"1.14"
"2021-50",2021-12-13,2021-12-19,"Friuli-Venezia Giulia",6,46,14,7,17,8982,"1.89",5,"5.51",0,"0",10,"2.67",2,"1.09"
"2021-50",2021-12-13,2021-12-19,"Liguria",7,44,9,15,75,18797,"3.99",23,"27.58",11,"5",32,"3.12",9,"1.63"
"2021-50",2021-12-13,2021-12-19,"Emilia Romagna",8,44,11,37,243,42121,"5.77",62,"20.81",39,"5.83",125,"5.47",17,"1.77"
"2021-50",2021-12-13,2021-12-19,"Tuscany",9,44,11,27,178,44129,"4.03",43,"18",57,"9.24",65,"2.87",13,"1.01"
"2021-50",2021-12-13,2021-12-19,"Umbria",10,43,12,9,46,9784,"4.7",17,"22.73",10,"5.95",17,"3.23",2,"0.96"
"2021-50",2021-12-13,2021-12-19,"Marche",11,44,14,13,76,16431,"4.63",12,"9.69",3,"0.83",54,"6.62",7,"2.06"
"2021-50",2021-12-13,2021-12-19,"Lazio",12,42,12,190,1038,249861,"4.15",177,"18.37",145,"5.71",594,"3.81",122,"2.07"
"2021-50",2021-12-13,2021-12-19,"Abruzzo",13,42,13,26,164,32387,"5.06",25,"16.39",22,"5.87",89,"4.55",28,"3.7"
"2021-50",2021-12-13,2021-12-19,"Molise",14,42,15,11,12,12164,"0.99",0,"0",3,"5.08",7,"0.86",2,"0.63"
"2021-50",2021-12-13,2021-12-19,"Campania",15,41,14,7,29,6954,"4.17",14,"10.33",10,"3.64",4,"1.86",1,"1.41"
"2021-50",2021-12-13,2021-12-19,"Apulia",16,41,17,56,269,73073,"3.68",60,"22.93",58,"8.73",124,"2.72",27,"1.49"
"2021-50",2021-12-13,2021-12-19,"Basilicata",17,41,16,11,10,14147,"0.71",7,"3.93",1,"0.41",1,"0.14",1,"0.36"
"2021-50",2021-12-13,2021-12-19,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-50",2021-12-13,2021-12-19,"Sicily",19,38,13,103,608,122984,"4.94",86,"23.14",105,"9.5",297,"3.83",120,"3.91"
"2021-50",2021-12-13,2021-12-19,"Sardinia",20,39,9,10,36,12096,"2.98",15,"12.53",18,"8.04",3,"0.5",0,"0"
"2021-51",2021-12-20,2021-12-26,"Piedmont",1,45,8,47,460,67104,"6.86",74,"17.97",59,"6.75",280,"7.52",47,"2.76"
"2021-51",2021-12-20,2021-12-26,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-51",2021-12-20,2021-12-26,"Lombardy",3,45,9,2,1442,197529,"7.3",202,"15.2",198,"6.41",871,"7.96",171,"3.9"
"2021-51",2021-12-20,2021-12-26,"AP Bolzano",21,46,11,145,14,7127,"1.96",8,"11.87",5,"3.05",1,"0.27",0,"0"
"2021-51",2021-12-20,2021-12-26,"AP Trento",22,46,11,5,10,5750,"1.74",3,"9.06",2,"2.24",5,"1.53",0,"0"
"2021-51",2021-12-20,2021-12-26,"Veneto",5,45,12,4,106,62196,"1.7",13,"3.92",9,"1.15",74,"2.01",10,"0.7"
"2021-51",2021-12-20,2021-12-26,"Friuli-Venezia Giulia",6,46,14,43,19,6303,"3.01",6,"8.22",1,"0.66",8,"2.99",4,"2.89"
"2021-51",2021-12-20,2021-12-26,"Liguria",7,44,9,5,90,21768,"4.13",20,"17.78",6,"1.98",51,"4.41",13,"2.15"
"2021-51",2021-12-20,2021-12-26,"Emilia Romagna",8,44,11,17,313,36104,"8.67",45,"31.82",53,"16.62",193,"8.79",22,"2.3"
"2021-51",2021-12-20,2021-12-26,"Tuscany",9,44,11,30,261,45929,"5.68",37,"13.74",52,"7.39",132,"5.76",40,"3.01"
"2021-51",2021-12-20,2021-12-26,"Umbria",10,43,12,28,43,6042,"7.12",9,"13.87",9,"5.58",20,"7.58",5,"4.39"
"2021-51",2021-12-20,2021-12-26,"Marche",11,44,14,6,91,18040,"5.04",22,"15.65",12,"3.34",50,"5.41",7,"1.84"
"2021-51",2021-12-20,2021-12-26,"Lazio",12,42,12,14,993,256690,"3.87",131,"13.18",116,"4.43",622,"3.89",124,"2.05"
"2021-51",2021-12-20,2021-12-26,"Abruzzo",13,42,13,195,242,40124,"6.03",38,"16.87",42,"7.63",131,"5.56",31,"3.52"
"2021-51",2021-12-20,2021-12-26,"Molise",14,42,15,34,6,10961,"0.55",0,"0",1,"1.72",5,"0.69",0,"0"
"2021-51",2021-12-20,2021-12-26,"Campania",15,41,14,10,58,29927,"1.94",19,"5.27",18,"2.64",20,"1.37",1,"0.2"
"2021-51",2021-12-20,2021-12-26,"Apulia",16,41,17,24,303,93009,"3.26",57,"11.86",62,"5.77",156,"2.84",28,"1.24"
"2021-51",2021-12-20,2021-12-26,"Basilicata",17,41,16,73,23,15639,"1.47",9,"3.98",13,"3.8",1,"0.14",0,"0"
"2021-51",2021-12-20,2021-12-26,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-51",2021-12-20,2021-12-26,"Sicily",19,38,13,102,624,122605,"5.09",70,"12.99",108,"7.81",337,"4.53",109,"3.75"
"2021-51",2021-12-20,2021-12-26,"Sardinia",20,39,9,5,27,6447,"4.19",14,"15.82",8,"3.42",5,"2.01",0,"0"
"2021-52",2021-12-27,2022-01-02,"Piedmont",1,45,8,37,463,52774,"8.77",59,"30.27",71,"15.5",285,"8.99",48,"3.3"
"2021-52",2021-12-27,2022-01-02,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-52",2021-12-27,2022-01-02,"Lombardy",3,45,9,120,1615,158402,"10.2",136,"12.34",185,"7.41",1097,"12.53",197,"5.65"
"2021-52",2021-12-27,2022-01-02,"AP Bolzano",21,46,11,3,6,4403,"1.36",2,"5.93",0,"0",4,"1.54",0,"0"
"2021-52",2021-12-27,2022-01-02,"AP Trento",22,46,11,3,16,4289,"3.73",2,"6.04",3,"3.55",11,"5.01",0,"0"
"2021-52",2021-12-27,2022-01-02,"Veneto",5,45,12,35,111,50772,"2.19",12,"4.09",12,"1.69",76,"2.52",11,"1.04"
"2021-52",2021-12-27,2022-01-02,"Friuli-Venezia Giulia",6,46,14,6,31,7964,"3.89",2,"3.79",0,"0",25,"6.76",4,"2.13"
"2021-52",2021-12-27,2022-01-02,"Liguria",7,44,9,16,62,20438,"3.03",6,"7.19",5,"2.26",37,"3.22",14,"2.37"
"2021-52",2021-12-27,2022-01-02,"Emilia Romagna",8,44,11,29,233,39183,"5.95",28,"17.77",18,"4.84",169,"7.03",18,"1.83"
"2021-52",2021-12-27,2022-01-02,"Tuscany",9,44,11,24,248,39671,"6.25",37,"15.49",34,"5.53",146,"7.51",31,"2.65"
"2021-52",2021-12-27,2022-01-02,"Umbria",10,43,12,6,59,5765,"10.23",14,"13.66",18,"8.05",20,"10.48",7,"11.76"
"2021-52",2021-12-27,2022-01-02,"Marche",11,44,14,10,70,12323,"5.68",11,"8.49",7,"2.09",48,"8.81",4,"1.8"
"2021-52",2021-12-27,2022-01-02,"Lazio",12,42,12,191,957,251772,"3.8",94,"9.96",114,"4.59",615,"3.9",134,"2.24"
"2021-52",2021-12-27,2022-01-02,"Abruzzo",13,42,13,35,247,41660,"5.93",35,"18.24",44,"8.82",145,"5.73",23,"2.43"
"2021-52",2021-12-27,2022-01-02,"Molise",14,42,15,9,2,9510,"0.21",0,"0",0,"0",2,"0.31",0,"0"
"2021-52",2021-12-27,2022-01-02,"Campania",15,41,14,4,27,4278,"6.31",15,"18.32",10,"5.4",2,"1.62",0,"0"
"2021-52",2021-12-27,2022-01-02,"Apulia",16,41,17,67,474,82816,"5.72",68,"12.56",96,"8.21",263,"5.59",47,"2.52"
"2021-52",2021-12-27,2022-01-02,"Basilicata",17,41,16,12,25,15639,"1.6",8,"3.54",14,"4.09",3,"0.42",0,"0"
"2021-52",2021-12-27,2022-01-02,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-52",2021-12-27,2022-01-02,"Sicily",19,38,13,86,513,105152,"4.88",45,"14.95",70,"7.29",310,"4.65",88,"3.39"
"2021-52",2021-12-27,2022-01-02,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2022-01",2022-01-03,2022-01-09,"Piedmont",1,45,8,39,507,55322,"9.16",29,"7.1",67,"7.79",329,"11.23",82,"6.15"
"2022-01",2022-01-03,2022-01-09,"Aosta Valley",2,46,7,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2022-01",2022-01-03,2022-01-09,"Lombardy",3,45,9,157,1701,207598,"8.19",148,"8.45",203,"5.28",1176,"10.84",174,"4.03"
"2022-01",2022-01-03,2022-01-09,"AP Bolzano",21,46,11,3,8,4403,"1.82",3,"8.9",2,"2.51",3,"1.16",0,"0"
