"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2013-44",2013-10-28,2013-11-03,"Emilia Romagna",8,44,11,22,7,30185,"0.23",3,"2.09",2,"0.57",2,"0.11",0,"0"
"2013-44",2013-10-28,2013-11-03,"Tuscany",9,44,11,39,20,49737,"0.4",3,"1.37",2,"0.35",8,"1.18",7,"0.6"
"2013-44",2013-10-28,2013-11-03,"Umbria",10,43,12,10,2,12130,"0.16",2,"1.62",0,"0",0,"0",0,"0"
"2013-44",2013-10-28,2013-11-03,"Marche",11,44,14,3,8,3477,"2.3",2,"3.07",2,"1.51",4,"3.58",0,"0"
"2013-44",2013-10-28,2013-11-03,"Lazio",12,42,12,68,53,86934,"0.61",11,"2.18",14,"1.36",24,"0.45",4,"0.22"
"2013-44",2013-10-28,2013-11-03,"Abruzzo",13,42,13,13,7,13212,"0.53",2,"1.69",3,"1.16",1,"0.37",1,"0.36"
"2013-44",2013-10-28,2013-11-03,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-44",2013-10-28,2013-11-03,"Campania",15,41,14,20,8,25431,"0.31",2,"1.12",1,"0.28",4,"0.26",1,"0.22"
"2013-44",2013-10-28,2013-11-03,"Apulia",16,41,17,87,11,104264,"0.11",4,"0.5",0,"0",6,"0.3",1,"0.05"
"2013-44",2013-10-28,2013-11-03,"Basilicata",17,41,16,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-44",2013-10-28,2013-11-03,"Calabria",18,39,17,4,3,5780,"0.52",0,"0",1,"0.98",2,"1.56",0,"0"
"2013-44",2013-10-28,2013-11-03,"Sicily",19,38,13,38,24,51163,"0.47",0,"0",2,"0.64",20,"2",2,"0.17"
"2013-44",2013-10-28,2013-11-03,"Sardinia",20,39,9,8,8,8983,"0.89",4,"4.69",2,"1.23",1,"0.22",1,"0.53"
"2013-45",2013-11-04,2013-11-10,"Piedmont",1,45,8,22,32,30660,"1.04",12,"9.7",6,"2.2",10,"0.52",4,"0.53"
"2013-45",2013-11-04,2013-11-10,"Aosta Valley",2,46,7,4,6,4450,"1.35",0,"0",0,"0",5,"2.52",1,"1.26"
"2013-45",2013-11-04,2013-11-10,"Lombardy",3,45,9,135,149,190039,"0.78",35,"2.26",41,"1.48",61,"1.8",12,"0.31"
"2013-45",2013-11-04,2013-11-10,"AP Bolzano",21,46,11,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-45",2013-11-04,2013-11-10,"AP Trento",22,46,11,12,12,15238,"0.79",10,"5.96",2,"0.63",0,"0",0,"0"
"2013-45",2013-11-04,2013-11-10,"Veneto",5,45,12,83,54,110283,"0.49",4,"0.51",2,"0.14",48,"0.77",0,"0"
"2013-45",2013-11-04,2013-11-10,"Friuli-Venezia Giulia",6,46,14,15,11,20652,"0.53",0,"0",0,"0",8,"1.67",3,"0.56"
"2013-45",2013-11-04,2013-11-10,"Liguria",7,44,9,41,41,50096,"0.82",6,"2.46",11,"2.44",18,"1.58",6,"0.41"
"2013-45",2013-11-04,2013-11-10,"Emilia Romagna",8,44,11,20,20,27563,"0.73",6,"4.81",4,"1.37",8,"0.49",2,"0.29"
"2013-45",2013-11-04,2013-11-10,"Tuscany",9,44,11,51,32,65600,"0.49",5,"1.7",0,"0",22,"1.55",5,"0.31"
"2013-45",2013-11-04,2013-11-10,"Umbria",10,43,12,10,5,12084,"0.41",4,"3.25",1,"0.39",0,"0",0,"0"
"2013-45",2013-11-04,2013-11-10,"Marche",11,44,14,3,2,3746,"0.53",0,"0",1,"7.14",0,"0",1,"0.96"
"2013-45",2013-11-04,2013-11-10,"Lazio",12,42,12,59,65,77614,"0.84",21,"5.13",6,"0.69",35,"0.72",3,"0.18"
"2013-45",2013-11-04,2013-11-10,"Abruzzo",13,42,13,14,9,14335,"0.63",2,"1.4",4,"1.24",3,"1.03",0,"0"
"2013-45",2013-11-04,2013-11-10,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-45",2013-11-04,2013-11-10,"Campania",15,41,14,5,9,6468,"1.39",0,"0",1,"0.81",8,"2.1",0,"0"
"2013-45",2013-11-04,2013-11-10,"Apulia",16,41,17,107,19,138411,"0.14",7,"1.05",2,"0.14",10,"0.45",0,"0"
"2013-45",2013-11-04,2013-11-10,"Basilicata",17,41,16,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-45",2013-11-04,2013-11-10,"Calabria",18,39,17,8,16,9895,"1.62",7,"3.79",9,"2.42",0,"0",0,"0"
"2013-45",2013-11-04,2013-11-10,"Sicily",19,38,13,40,37,52445,"0.71",0,"0",3,"0.79",30,"2.38",4,"0.33"
"2013-45",2013-11-04,2013-11-10,"Sardinia",20,39,9,11,3,12633,"0.24",0,"0",2,"0.92",1,"0.15",0,"0"
"2013-46",2013-11-11,2013-11-17,"Piedmont",1,45,8,30,48,40532,"1.18",17,"6.92",9,"1.75",21,"0.91",1,"0.1"
"2013-46",2013-11-11,2013-11-17,"Aosta Valley",2,46,7,3,3,2936,"1.02",0,"0",1,"1.09",1,"1",1,"2.49"
"2013-46",2013-11-11,2013-11-17,"Lombardy",3,45,9,139,141,195620,"0.72",20,"1.33",27,"0.97",80,"2.14",14,"0.35"
"2013-46",2013-11-11,2013-11-17,"AP Bolzano",21,46,11,5,6,9057,"0.66",0,"0",0,"0",6,"1.02",0,"0"
"2013-46",2013-11-11,2013-11-17,"AP Trento",22,46,11,11,22,14322,"1.54",14,"10.75",4,"1.52",4,"0.52",0,"0"
"2013-46",2013-11-11,2013-11-17,"Veneto",5,45,12,84,60,111935,"0.54",4,"0.51",5,"0.35",47,"0.74",4,"0.15"
"2013-46",2013-11-11,2013-11-17,"Friuli-Venezia Giulia",6,46,14,15,12,20505,"0.59",1,"0.8",1,"0.47",6,"1.98",4,"0.77"
"2013-46",2013-11-11,2013-11-17,"Liguria",7,44,9,40,40,47535,"0.84",4,"1.64",13,"2.91",18,"1.5",5,"0.36"
"2013-46",2013-11-11,2013-11-17,"Emilia Romagna",8,44,11,34,32,43718,"0.73",9,"3.57",9,"1.5",14,"0.56",0,"0"
"2013-46",2013-11-11,2013-11-17,"Tuscany",9,44,11,46,39,60461,"0.65",2,"0.68",4,"0.59",30,"2.51",3,"0.21"
"2013-46",2013-11-11,2013-11-17,"Umbria",10,43,12,11,7,13155,"0.53",6,"4.88",1,"0.39",0,"0",0,"0"
"2013-46",2013-11-11,2013-11-17,"Marche",11,44,14,1,1,1592,"0.63",0,"0",0,"0",1,"0.9",0,"0"
"2013-46",2013-11-11,2013-11-17,"Lazio",12,42,12,71,83,91274,"0.91",9,"1.87",6,"0.58",53,"0.93",15,"0.79"
"2013-46",2013-11-11,2013-11-17,"Abruzzo",13,42,13,13,5,13218,"0.38",2,"1.44",2,"0.62",1,"0.41",0,"0"
"2013-46",2013-11-11,2013-11-17,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-46",2013-11-11,2013-11-17,"Campania",15,41,14,6,5,8029,"0.62",0,"0",0,"0",5,"1.05",0,"0"
"2013-46",2013-11-11,2013-11-17,"Apulia",16,41,17,111,30,142101,"0.21",4,"0.52",5,"0.32",16,"0.51",5,"0.17"
"2013-46",2013-11-11,2013-11-17,"Basilicata",17,41,16,2,3,2911,"1.03",0,"0",0,"0",3,"1.37",0,"0"
"2013-46",2013-11-11,2013-11-17,"Calabria",18,39,17,8,18,9846,"1.83",12,"6.53",6,"1.62",0,"0",0,"0"
"2013-46",2013-11-11,2013-11-17,"Sicily",19,38,13,53,50,68929,"0.73",0,"0",4,"0.95",39,"2.07",7,"0.44"
"2013-46",2013-11-11,2013-11-17,"Sardinia",20,39,9,9,14,10351,"1.35",5,"4",2,"0.92",6,"1.29",1,"0.44"
"2013-47",2013-11-18,2013-11-24,"Piedmont",1,45,8,25,94,34110,"2.76",16,"9.89",15,"4.6",52,"2.52",11,"1.28"
"2013-47",2013-11-18,2013-11-24,"Aosta Valley",2,46,7,3,3,3862,"0.78",1,"2.82",0,"0",2,"0.96",0,"0"
"2013-47",2013-11-18,2013-11-24,"Lombardy",3,45,9,127,185,178919,"1.03",35,"2.33",21,"0.78",111,"3.32",18,"0.5"
"2013-47",2013-11-18,2013-11-24,"AP Bolzano",21,46,11,8,12,14505,"0.83",0,"0",0,"0",12,"1.22",0,"0"
"2013-47",2013-11-18,2013-11-24,"AP Trento",22,46,11,11,27,14070,"1.92",8,"6.13",11,"4.27",5,"0.67",3,"1.11"
"2013-47",2013-11-18,2013-11-24,"Veneto",5,45,12,84,48,111935,"0.43",3,"0.38",7,"0.5",37,"0.58",1,"0.04"
"2013-47",2013-11-18,2013-11-24,"Friuli-Venezia Giulia",6,46,14,14,6,19068,"0.31",0,"0",0,"0",6,"1.4",0,"0"
"2013-47",2013-11-18,2013-11-24,"Liguria",7,44,9,38,40,46153,"0.87",13,"5.33",9,"2.07",11,"1.57",7,"0.53"
"2013-47",2013-11-18,2013-11-24,"Emilia Romagna",8,44,11,46,94,58009,"1.62",43,"8.59",27,"2.65",23,"0.75",1,"0.08"
"2013-47",2013-11-18,2013-11-24,"Tuscany",9,44,11,49,60,63664,"0.94",4,"1.36",11,"1.62",42,"3.26",3,"0.19"
"2013-47",2013-11-18,2013-11-24,"Umbria",10,43,12,10,11,13150,"0.84",8,"12.9",1,"0.66",2,"0.61",0,"0"
"2013-47",2013-11-18,2013-11-24,"Marche",11,44,14,8,15,8764,"1.71",6,"2.79",6,"1.65",3,"1.34",0,"0"
"2013-47",2013-11-18,2013-11-24,"Lazio",12,42,12,66,82,83037,"0.99",20,"3.75",14,"1.31",42,"0.84",6,"0.35"
"2013-47",2013-11-18,2013-11-24,"Abruzzo",13,42,13,13,6,13795,"0.43",2,"1.44",2,"0.61",2,"0.76",0,"0"
"2013-47",2013-11-18,2013-11-24,"Molise",14,42,15,7,22,7037,"3.13",8,"5.78",10,"4.62",4,"1.39",0,"0"
"2013-47",2013-11-18,2013-11-24,"Campania",15,41,14,30,58,35788,"1.62",14,"3.73",19,"2.27",19,"1.03",6,"1.15"
"2013-47",2013-11-18,2013-11-24,"Apulia",16,41,17,106,35,134421,"0.26",3,"0.39",2,"0.12",21,"0.69",9,"0.34"
"2013-47",2013-11-18,2013-11-24,"Basilicata",17,41,16,4,8,5503,"1.45",0,"0",2,"12.2",5,"1.21",1,"0.85"
"2013-47",2013-11-18,2013-11-24,"Calabria",18,39,17,8,21,9846,"2.13",13,"7.07",8,"2.15",0,"0",0,"0"
"2013-47",2013-11-18,2013-11-24,"Sicily",19,38,13,53,45,68785,"0.65",1,"0.92",2,"0.48",33,"1.86",9,"0.59"
"2013-47",2013-11-18,2013-11-24,"Sardinia",20,39,9,8,6,8418,"0.71",2,"1.6",0,"0",4,"1.1",0,"0"
"2013-48",2013-11-25,2013-12-01,"Piedmont",1,45,8,20,80,26608,"3.01",10,"5.97",6,"1.87",54,"3.49",10,"1.6"
"2013-48",2013-11-25,2013-12-01,"Aosta Valley",2,46,7,4,12,5534,"2.17",1,"2.82",2,"2.9",9,"2.85",0,"0"
"2013-48",2013-11-25,2013-12-01,"Lombardy",3,45,9,140,201,197411,"1.02",53,"3.3",26,"0.89",104,"2.48",18,"0.45"
"2013-48",2013-11-25,2013-12-01,"AP Bolzano",21,46,11,5,3,9147,"0.33",0,"0",0,"0",3,"0.45",0,"0"
"2013-48",2013-11-25,2013-12-01,"AP Trento",22,46,11,12,33,14341,"2.3",13,"7.74",15,"4.73",5,"0.73",0,"0"
"2013-48",2013-11-25,2013-12-01,"Veneto",5,45,12,76,87,101462,"0.86",11,"1.6",12,"0.94",64,"1.1",0,"0"
"2013-48",2013-11-25,2013-12-01,"Friuli-Venezia Giulia",6,46,14,18,16,23783,"0.67",3,"1.71",1,"0.36",11,"2.27",1,"0.17"
"2013-48",2013-11-25,2013-12-01,"Liguria",7,44,9,39,52,46970,"1.11",17,"6.97",10,"2.26",22,"2.28",3,"0.22"
"2013-48",2013-11-25,2013-12-01,"Emilia Romagna",8,44,11,52,123,63911,"1.92",52,"9.5",34,"2.95",34,"1.01",3,"0.22"
"2013-48",2013-11-25,2013-12-01,"Tuscany",9,44,11,48,65,62037,"1.05",3,"1.02",10,"1.46",48,"4.28",4,"0.26"
"2013-48",2013-11-25,2013-12-01,"Umbria",10,43,12,7,11,8251,"1.33",8,"6.5",3,"1.24",0,"0",0,"0"
"2013-48",2013-11-25,2013-12-01,"Marche",11,44,14,5,20,6561,"3.05",4,"4.6",7,"5.42",6,"1.94",3,"2.29"
"2013-48",2013-11-25,2013-12-01,"Lazio",12,42,12,69,148,90476,"1.64",37,"9.05",17,"1.89",83,"1.43",11,"0.57"
"2013-48",2013-11-25,2013-12-01,"Abruzzo",13,42,13,14,4,14098,"0.28",0,"0",2,"0.6",1,"0.38",1,"0.37"
"2013-48",2013-11-25,2013-12-01,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-48",2013-11-25,2013-12-01,"Campania",15,41,14,34,84,44346,"1.89",10,"2.71",15,"2.04",46,"1.74",13,"1.88"
"2013-48",2013-11-25,2013-12-01,"Apulia",16,41,17,118,49,151290,"0.32",8,"1.06",6,"0.38",32,"1.07",3,"0.1"
"2013-48",2013-11-25,2013-12-01,"Basilicata",17,41,16,6,11,8183,"1.34",0,"0",4,"3.77",6,"1.17",1,"0.66"
"2013-48",2013-11-25,2013-12-01,"Calabria",18,39,17,7,16,8750,"1.83",11,"11.18",5,"2.28",0,"0",0,"0"
"2013-48",2013-11-25,2013-12-01,"Sicily",19,38,13,50,89,64632,"1.38",0,"0",5,"1.18",60,"4.14",24,"1.67"
"2013-48",2013-11-25,2013-12-01,"Sardinia",20,39,9,7,22,7596,"2.9",3,"3.52",2,"1.25",13,"3.73",4,"2.41"
"2013-49",2013-12-02,2013-12-08,"Piedmont",1,45,8,20,70,28005,"2.5",16,"16.36",19,"9.09",33,"1.86",2,"0.28"
"2013-49",2013-12-02,2013-12-08,"Aosta Valley",2,46,7,3,7,2936,"2.38",2,"3.22",1,"1.09",3,"3.01",1,"2.49"
"2013-49",2013-12-02,2013-12-08,"Lombardy",3,45,9,130,245,183628,"1.33",63,"4.32",37,"1.42",132,"3.36",13,"0.34"
"2013-49",2013-12-02,2013-12-08,"AP Bolzano",21,46,11,7,5,11221,"0.45",2,"8.44",1,"0.94",2,"0.27",0,"0"
"2013-49",2013-12-02,2013-12-08,"AP Trento",22,46,11,11,24,14243,"1.69",15,"11.52",6,"2.29",3,"0.39",0,"0"
"2013-49",2013-12-02,2013-12-08,"Veneto",5,45,12,75,110,99554,"1.1",17,"2.33",8,"0.59",81,"1.44",4,"0.18"
"2013-49",2013-12-02,2013-12-08,"Friuli-Venezia Giulia",6,46,14,15,22,20030,"1.1",1,"0.57",3,"1.1",17,"3.82",1,"0.21"
"2013-49",2013-12-02,2013-12-08,"Liguria",7,44,9,42,60,52772,"1.14",6,"2.46",13,"2.87",31,"2.79",10,"0.64"
"2013-49",2013-12-02,2013-12-08,"Emilia Romagna",8,44,11,43,139,54572,"2.55",43,"14.03",30,"4.83",63,"1.96",3,"0.23"
"2013-49",2013-12-02,2013-12-08,"Tuscany",9,44,11,48,73,62256,"1.17",9,"3.07",7,"1.03",48,"4.12",9,"0.59"
"2013-49",2013-12-02,2013-12-08,"Umbria",10,43,12,13,12,16496,"0.73",5,"3.07",6,"1.86",1,"0.28",0,"0"
"2013-49",2013-12-02,2013-12-08,"Marche",11,44,14,13,21,16986,"1.24",3,"3.15",3,"1.41",13,"1.29",2,"0.52"
"2013-49",2013-12-02,2013-12-08,"Lazio",12,42,12,77,166,101412,"1.64",29,"5.88",29,"2.72",101,"1.57",7,"0.33"
"2013-49",2013-12-02,2013-12-08,"Abruzzo",13,42,13,18,16,19177,"0.83",2,"1.13",6,"1.5",5,"1.28",3,"0.79"
"2013-49",2013-12-02,2013-12-08,"Molise",14,42,15,11,65,13105,"4.96",24,"14.35",28,"10.37",11,"1.64",2,"0.99"
"2013-49",2013-12-02,2013-12-08,"Campania",15,41,14,36,127,43079,"2.95",26,"6.24",38,"4.08",52,"2.26",11,"1.66"
"2013-49",2013-12-02,2013-12-08,"Apulia",16,41,17,117,54,148942,"0.36",13,"1.56",6,"0.36",29,"0.84",6,"0.21"
"2013-49",2013-12-02,2013-12-08,"Basilicata",17,41,16,6,12,7868,"1.53",4,"5.28",8,"5.65",0,"0",0,"0"
"2013-49",2013-12-02,2013-12-08,"Calabria",18,39,17,8,9,9954,"0.9",9,"6.93",0,"0",0,"0",0,"0"
"2013-49",2013-12-02,2013-12-08,"Sicily",19,38,13,51,82,65493,"1.25",1,"1.12",3,"0.82",62,"4.25",16,"1.06"
"2013-49",2013-12-02,2013-12-08,"Sardinia",20,39,9,12,18,13263,"1.36",2,"1.6",1,"0.44",12,"1.71",3,"1.09"
"2013-50",2013-12-09,2013-12-15,"Piedmont",1,45,8,25,70,32742,"2.14",23,"13.86",16,"4.96",26,"1.34",5,"0.59"
"2013-50",2013-12-09,2013-12-15,"Aosta Valley",2,46,7,2,4,2336,"1.71",2,"5.63",1,"1.72",1,"1",0,"0"
"2013-50",2013-12-09,2013-12-15,"Lombardy",3,45,9,137,337,195431,"1.72",91,"5.93",48,"1.77",172,"4.77",26,"0.64"
"2013-50",2013-12-09,2013-12-15,"AP Bolzano",21,46,11,8,11,14588,"0.75",3,"12.55",2,"1.54",6,"0.61",0,"0"
"2013-50",2013-12-09,2013-12-15,"AP Trento",22,46,11,11,41,13540,"3.03",22,"13.1",16,"5.08",3,"0.47",0,"0"
"2013-50",2013-12-09,2013-12-15,"Veneto",5,45,12,69,140,90701,"1.54",20,"3.27",19,"1.71",96,"1.85",5,"0.23"
"2013-50",2013-12-09,2013-12-15,"Friuli-Venezia Giulia",6,46,14,14,14,19588,"0.71",2,"2.47",0,"0",8,"1.6",4,"0.78"
"2013-50",2013-12-09,2013-12-15,"Liguria",7,44,9,39,57,48336,"1.18",2,"0.99",0,"0",43,"4.36",12,"0.84"
"2013-50",2013-12-09,2013-12-15,"Emilia Romagna",8,44,11,53,206,65435,"3.15",42,"7.07",42,"3.21",109,"3.27",13,"0.99"
"2013-50",2013-12-09,2013-12-15,"Tuscany",9,44,11,46,68,59178,"1.15",12,"4.09",11,"1.63",37,"3.03",8,"0.55"
"2013-50",2013-12-09,2013-12-15,"Umbria",10,43,12,11,19,13394,"1.42",8,"6.5",7,"2.72",4,"2.12",0,"0"
"2013-50",2013-12-09,2013-12-15,"Marche",11,44,14,11,14,13004,"1.08",1,"0.75",2,"0.85",9,"1.34",2,"0.76"
"2013-50",2013-12-09,2013-12-15,"Lazio",12,42,12,69,160,89482,"1.79",26,"5.51",27,"2.78",91,"1.62",16,"0.84"
"2013-50",2013-12-09,2013-12-15,"Abruzzo",13,42,13,18,28,18206,"1.54",8,"3.95",11,"2.59",8,"2.15",1,"0.29"
"2013-50",2013-12-09,2013-12-15,"Molise",14,42,15,3,3,3472,"0.86",0,"0",0,"0",3,"1.07",0,"0"
"2013-50",2013-12-09,2013-12-15,"Campania",15,41,14,36,79,47523,"1.66",11,"2.76",14,"1.84",47,"1.68",7,"0.87"
"2013-50",2013-12-09,2013-12-15,"Apulia",16,41,17,106,74,134740,"0.55",9,"1.35",11,"0.77",47,"1.56",7,"0.26"
"2013-50",2013-12-09,2013-12-15,"Basilicata",17,41,16,5,28,6200,"4.52",4,"5.31",18,"12.67",6,"1.89",0,"0"
"2013-50",2013-12-09,2013-12-15,"Calabria",18,39,17,7,10,8454,"1.18",8,"6.16",1,"0.34",1,"0.77",0,"0"
"2013-50",2013-12-09,2013-12-15,"Sicily",19,38,13,48,94,60836,"1.55",1,"0.73",6,"1.29",76,"5.14",11,"0.81"
"2013-50",2013-12-09,2013-12-15,"Sardinia",20,39,9,9,16,9080,"1.76",2,"1.68",4,"1.62",4,"1.05",6,"3.74"
"2013-52",2013-12-16,2013-12-22,"Piedmont",1,45,8,32,55,43822,"1.26",1,"0.82",7,"2.13",42,"1.54",5,"0.41"
"2013-52",2013-12-16,2013-12-22,"Aosta Valley",2,46,7,5,14,5386,"2.6",2,"1.85",3,"2.34",6,"2.9",3,"3.14"
"2013-52",2013-12-16,2013-12-22,"Lombardy",3,45,9,89,229,127162,"1.8",66,"8.39",27,"1.58",113,"4.45",23,"0.86"
"2013-52",2013-12-16,2013-12-22,"AP Bolzano",21,46,11,8,14,13618,"1.03",0,"0",0,"0",12,"1.35",2,"0.66"
"2013-52",2013-12-16,2013-12-22,"AP Trento",22,46,11,12,37,15646,"2.36",17,"11.24",15,"5.96",5,"0.59",0,"0"
"2013-52",2013-12-16,2013-12-22,"Veneto",5,45,12,65,123,84355,"1.46",18,"3.03",14,"1.27",81,"1.7",10,"0.51"
"2013-52",2013-12-16,2013-12-22,"Friuli-Venezia Giulia",6,46,14,12,26,15617,"1.66",6,"4.91",3,"1.46",16,"5.48",1,"0.27"
"2013-52",2013-12-16,2013-12-22,"Liguria",7,44,9,28,35,35318,"0.99",2,"1.22",0,"0",23,"3.34",10,"0.97"
"2013-52",2013-12-16,2013-12-22,"Emilia Romagna",8,44,11,58,197,76585,"2.57",28,"5.59",28,"2.64",123,"2.82",18,"1.03"
"2013-52",2013-12-16,2013-12-22,"Tuscany",9,44,11,34,83,42663,"1.95",20,"7.83",22,"3.62",34,"3.99",7,"0.71"
"2013-52",2013-12-16,2013-12-22,"Umbria",10,43,12,8,14,10536,"1.33",0,"0",7,"5.11",6,"3.69",1,"0.39"
"2013-52",2013-12-16,2013-12-22,"Marche",11,44,14,13,28,14434,"1.94",13,"5.35",3,"0.71",11,"1.96",1,"0.47"
"2013-52",2013-12-16,2013-12-22,"Lazio",12,42,12,90,281,115162,"2.44",56,"8.7",43,"3.28",163,"2.28",19,"0.79"
"2013-52",2013-12-16,2013-12-22,"Abruzzo",13,42,13,10,17,9615,"1.77",8,"7.83",1,"0.46",7,"4.6",1,"0.55"
"2013-52",2013-12-16,2013-12-22,"Molise",14,42,15,7,9,8920,"1.01",0,"0",1,"1.11",7,"1.26",1,"0.58"
"2013-52",2013-12-16,2013-12-22,"Campania",15,41,14,45,244,58680,"4.16",23,"6.16",39,"4.33",151,"4.19",31,"3.14"
"2013-52",2013-12-16,2013-12-22,"Apulia",16,41,17,80,142,101267,"1.4",18,"3.88",15,"1.46",99,"4.08",10,"0.5"
"2013-52",2013-12-16,2013-12-22,"Basilicata",17,41,16,5,14,6337,"2.21",4,"5.58",10,"7.59",0,"0",0,"0"
"2013-52",2013-12-16,2013-12-22,"Calabria",18,39,17,5,13,6537,"1.99",6,"9.46",1,"0.57",5,"4.75",1,"0.98"
"2013-52",2013-12-16,2013-12-22,"Sicily",19,38,13,38,67,48647,"1.38",5,"4.37",4,"1.12",45,"3.86",13,"1.19"
"2013-52",2013-12-16,2013-12-22,"Sardinia",20,39,9,8,15,9543,"1.57",4,"3.12",2,"0.84",8,"1.92",1,"0.58"
"2014-01",2013-12-23,2013-12-29,"Piedmont",1,45,8,22,50,29060,"1.72",7,"7.78",5,"2.44",30,"1.65",8,"1.01"
"2014-01",2013-12-23,2013-12-29,"Aosta Valley",2,46,7,2,5,2336,"2.14",1,"2.82",1,"1.72",3,"3.01",0,"0"
"2014-01",2013-12-23,2013-12-29,"Lombardy",3,45,9,124,321,172344,"1.86",66,"4.05",45,"1.55",174,"5.52",36,"1.05"
